,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Bridgestone - Rating: 100% - Upside: 0%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2024,4/2/2024,$                                                         10.81,,,,,,,,,,3.17%,$               10.81,0.34,11.34,0.02,8.78,95%,5%,3.02%,1694.02%,3.17%,4.81%,4.81%,0,3.90%,-13.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/3/2024,$                                                         11.00,,,,,,,,,,3.11%,$               11.00,0.34,11.34,0.02,8.78,97%,3%,3.02%,1694.02%,3.11%,3.00%,3.00%,0,3.90%,-12.25%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/4/2024,$                                                        10.82,,,,,,,,,,3.17%,$              10.82,0.34,11.34,0.02,8.78,95%,5%,3.02%,1694.02%,3.17%,4.71%,4.71%,0,3.90%,-13.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/5/2024,$                                                        10.86,,,,,,,,,,3.15%,$              10.86,0.34,11.34,0.02,8.78,96%,4%,3.02%,1694.02%,3.15%,4.33%,4.33%,0,3.90%,-13.36%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/8/2024,$                                                        10.93,,,,,,,,,,3.14%,$              10.93,0.34,11.34,0.02,8.78,96%,4%,3.02%,1694.02%,3.14%,3.71%,3.71%,0,3.90%,-12.84%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/9/2024,$                                                        10.90,,,,,,,,,,3.14%,$              10.90,0.34,11.34,0.02,8.78,96%,4%,3.02%,1694.02%,3.14%,3.99%,3.99%,0,3.90%,-13.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/10/2024,$                                                        10.77,,,,,,,,,,3.18%,$              10.77,0.34,11.34,0.02,8.78,95%,5%,3.02%,1694.02%,3.18%,5.20%,5.20%,0,3.90%,-14.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/11/2024,$                                                         10.81,,,,,,,,,,3.17%,$               10.81,0.34,11.34,0.02,8.78,95%,5%,3.02%,1694.02%,3.17%,4.78%,4.78%,0,3.90%,-13.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/12/2024,$                                                         10.71,,,,,,,,,,3.20%,$               10.71,0.34,11.34,0.02,8.78,94%,6%,3.02%,1694.02%,3.20%,5.84%,5.84%,0,3.90%,-14.60%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/15/2024,$                                                        10.87,,,,,,,,,,3.15%,$              10.87,0.34,11.34,0.02,8.78,96%,4%,3.02%,1694.02%,3.15%,4.23%,4.23%,0,3.90%,-13.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/16/2024,$                                                        10.89,,,,,,,,,,3.15%,$              10.89,0.34,11.34,0.02,8.78,96%,4%,3.02%,1694.02%,3.15%,4.04%,4.04%,0,3.90%,-13.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/17/2024,$                                                         10.91,,,,,,,,,,3.14%,$               10.91,0.34,11.34,0.02,8.78,96%,4%,3.02%,1694.02%,3.14%,3.85%,3.85%,0,3.90%,-12.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/18/2024,$                                                        10.80,,,,,,,,,,3.17%,$              10.80,0.34,11.34,0.02,8.78,95%,5%,3.02%,1694.02%,3.17%,4.91%,4.91%,0,3.90%,-13.84%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/19/2024,$                                                        10.87,,,,,,,,,,3.15%,$              10.87,0.34,11.34,0.02,8.78,96%,4%,3.02%,1694.02%,3.15%,4.28%,4.28%,0,3.90%,-13.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/22/2024,$                                                         11.05,,,,,,,,,,3.10%,$               11.05,0.34,11.34,0.02,8.78,97%,3%,3.02%,1694.02%,3.10%,2.58%,2.58%,0,3.90%,-11.89%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/23/2024,$                                                        10.93,,,,,,,,,,3.14%,$              10.93,0.34,11.34,0.02,8.78,96%,4%,3.02%,1694.02%,3.14%,3.71%,3.71%,0,3.90%,-12.84%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/24/2024,$                                                        10.82,,,,,,,,,,3.17%,$              10.82,0.34,11.34,0.02,8.78,95%,5%,3.02%,1694.02%,3.17%,4.76%,4.76%,0,3.90%,-13.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/25/2024,$                                                        10.75,,,,,,,,,,3.19%,$              10.75,0.34,11.34,0.02,8.78,95%,5%,3.02%,1694.02%,3.19%,5.40%,5.40%,0,3.90%,-14.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/26/2024,$                                                        10.82,,,,,,,,,,3.17%,$              10.82,0.34,11.34,0.02,8.78,95%,5%,3.02%,1694.02%,3.17%,4.76%,4.76%,0,3.90%,-13.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/29/2024,$                                                        10.90,,,,,,,,,,3.14%,$              10.90,0.34,11.34,0.02,8.78,96%,4%,3.02%,1694.02%,3.14%,3.94%,3.94%,0,3.90%,-13.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,4/30/2024,$                                                         11.02,,,,,,,,,,3.11%,$               11.02,0.34,11.34,0.02,8.78,97%,3%,3.02%,1694.02%,3.11%,2.81%,2.81%,0,3.90%,-12.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/1/2024,$                                                         11.04,,,,,,,,,,3.10%,$               11.04,0.34,11.34,0.02,8.78,97%,3%,3.02%,1694.02%,3.10%,2.67%,2.67%,0,3.90%,-11.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/2/2024,$                                                         11.08,,,,,,,,,,3.09%,$               11.08,0.34,11.34,0.02,8.78,98%,2%,3.02%,1694.02%,3.09%,2.26%,2.26%,0,3.90%,-11.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/3/2024,$                                                          11.19,,,,,,,,,,3.06%,$                11.19,0.34,11.34,0.02,8.78,99%,1%,3.02%,1694.02%,3.06%,1.30%,1.30%,0,3.90%,-10.77%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/6/2024,$                                                         11.23,,,,,,,,,,3.05%,$               11.23,0.34,11.34,0.02,8.78,99%,1%,3.02%,1694.02%,3.05%,0.89%,0.89%,0,3.90%,-10.41%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/7/2024,$                                                         11.06,,,,,,,,,,3.10%,$               11.06,0.34,11.34,0.02,8.78,98%,3%,3.02%,1694.02%,3.10%,2.46%,2.46%,0,3.90%,-11.79%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/8/2024,$                                                          11.01,,,,,,,,,,3.11%,$                11.01,0.34,11.34,0.02,8.78,97%,3%,3.02%,1694.02%,3.11%,2.95%,2.95%,0,3.90%,-12.21%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/9/2024,$                                                         11.03,,,,,,,,,,3.11%,$               11.03,0.34,11.34,0.02,8.78,97%,3%,3.02%,1694.02%,3.11%,2.70%,2.70%,0,3.90%,-11.99%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/10/2024,$                                                         11.04,,,,,,,,,,3.10%,$               11.04,0.34,11.34,0.02,8.78,97%,3%,3.02%,1694.02%,3.10%,2.62%,2.62%,0,3.90%,-11.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/13/2024,$                                                          11.14,,,,,,,,,,3.08%,$                11.14,0.34,11.34,0.02,8.78,98%,2%,3.02%,1694.02%,3.08%,1.75%,1.75%,0,3.90%,-11.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/14/2024,$                                                        10.90,,,,,,,,,,3.14%,$              10.90,0.34,11.34,0.02,8.78,96%,4%,3.02%,1694.02%,3.14%,3.99%,3.99%,0,3.90%,-13.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/15/2024,$                                                          11.15,,,,,,,,,,3.07%,$                11.15,0.34,11.34,0.02,8.78,98%,2%,3.02%,1694.02%,3.07%,1.61%,1.61%,0,3.90%,-11.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/16/2024,$                                                        10.99,,,,,,,,,,3.12%,$              10.99,0.34,11.34,0.02,8.78,97%,3%,3.02%,1694.02%,3.12%,3.14%,3.14%,0,3.90%,-12.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/17/2024,$                                                         11.05,,,,,,,,,,3.10%,$               11.05,0.34,11.34,0.02,8.78,97%,3%,3.02%,1694.02%,3.10%,2.53%,2.53%,0,3.90%,-11.85%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/20/2024,$                                                          11.15,,,,,,,,,,3.07%,$                11.15,0.34,11.34,0.02,8.78,98%,2%,3.02%,1694.02%,3.07%,1.61%,1.61%,0,3.90%,-11.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/21/2024,$                                                          11.01,,,,,,,,,,3.11%,$                11.01,0.34,11.34,0.02,8.78,97%,3%,3.02%,1694.02%,3.11%,2.91%,2.91%,0,3.90%,-12.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/22/2024,$                                                        10.83,,,,,,,,,,3.16%,$              10.83,0.34,11.34,0.02,8.78,95%,5%,3.02%,1694.02%,3.16%,4.67%,4.67%,0,3.90%,-13.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/23/2024,$                                                        10.76,,,,,,,,,,3.19%,$              10.76,0.34,11.34,0.02,8.78,95%,5%,3.02%,1694.02%,3.19%,5.35%,5.35%,0,3.90%,-14.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/24/2024,$                                                        10.94,,,,,,,,,,3.13%,$              10.94,0.34,11.34,0.02,8.78,97%,4%,3.02%,1694.02%,3.13%,3.56%,3.56%,0,3.90%,-12.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/28/2024,$                                                         11.02,,,,,,,,,,3.11%,$               11.02,0.34,11.34,0.02,8.78,97%,3%,3.02%,1694.02%,3.11%,2.80%,2.80%,0,3.90%,-12.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/29/2024,$                                                         10.71,,,,,,,,,,3.20%,$               10.71,0.34,11.34,0.02,8.78,94%,6%,3.02%,1694.02%,3.20%,5.79%,5.79%,0,3.90%,-14.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/30/2024,$                                                         10.91,,,,,,,,,,3.14%,$               10.91,0.34,11.34,0.02,8.78,96%,4%,3.02%,1694.02%,3.14%,3.90%,3.90%,0,3.90%,-13.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,5/31/2024,$                                                        10.99,,,,,,,,,,3.12%,$              10.99,0.34,11.34,0.02,8.78,97%,3%,3.02%,1694.02%,3.12%,3.09%,3.09%,0,3.90%,-12.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/3/2024,$                                                        10.99,,,,,,,,,,3.12%,$              10.99,0.34,11.34,0.02,8.78,97%,3%,3.02%,1694.02%,3.12%,3.09%,3.09%,0,3.90%,-12.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/4/2024,$                                                        10.85,,,,,,,,,,3.16%,$              10.85,0.34,11.34,0.02,8.78,96%,5%,3.02%,1694.02%,3.16%,4.47%,4.47%,0,3.90%,-13.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/5/2024,$                                                        10.73,,,,,,,,,,3.19%,$              10.73,0.34,11.34,0.02,8.78,95%,6%,3.02%,1694.02%,3.19%,5.64%,5.64%,0,3.90%,-14.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/6/2024,$                                                        10.63,,,,,,,,,,3.22%,$              10.63,0.34,11.34,0.02,8.78,94%,7%,3.02%,1694.02%,3.22%,6.59%,6.59%,0,3.90%,-15.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/7/2024,$                                                        10.54,,,,,,,,,,3.25%,$              10.54,0.34,11.34,0.02,8.78,93%,8%,3.02%,1694.02%,3.25%,7.50%,7.50%,0,3.90%,-15.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/10/2024,$                                                        10.73,,,,,,,,,,3.19%,$              10.73,0.34,11.34,0.02,8.78,95%,6%,3.02%,1694.02%,3.19%,5.59%,5.59%,0,3.90%,-14.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/11/2024,$                                                        10.62,,,,,,,,,,3.23%,$              10.62,0.34,11.34,0.02,8.78,94%,7%,3.02%,1694.02%,3.23%,6.74%,6.74%,0,3.90%,-15.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/12/2024,$                                                        10.67,,,,,,,,,,3.21%,$              10.67,0.34,11.34,0.02,8.78,94%,6%,3.02%,1694.02%,3.21%,6.19%,6.19%,0,3.90%,-14.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/13/2024,$                                                        10.47,,,,,,,,,,3.27%,$              10.47,0.34,11.34,0.02,8.78,92%,8%,3.02%,1694.02%,3.27%,8.21%,8.21%,0,3.90%,-16.47%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/14/2024,$                                                         10.41,,,,,,,,,,3.29%,$               10.41,0.34,11.34,0.02,8.78,92%,9%,3.02%,1694.02%,3.29%,8.89%,8.89%,0,3.90%,-16.99%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/17/2024,$                                                        10.25,,,,,,,,,,3.34%,$              10.25,0.34,11.34,0.02,8.78,90%,11%,3.02%,1694.02%,3.34%,10.59%,10.59%,0,3.90%,-18.27%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/18/2024,$                                                        10.24,,,,,,,,,,3.35%,$              10.24,0.34,11.34,0.02,8.78,90%,11%,3.02%,1694.02%,3.35%,10.64%,10.64%,0,3.90%,-18.31%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/20/2024,$                                                          10.11,,,,,,,,,,3.39%,$                10.11,0.34,11.34,0.02,8.78,89%,12%,3.02%,1694.02%,3.39%,12.12%,12.12%,0,3.90%,-19.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/21/2024,$                                                          9.90,,,,,,,,,,3.46%,$                9.90,0.34,11.34,0.02,8.78,87%,15%,3.02%,1694.02%,3.46%,14.50%,14.50%,0,3.90%,-21.06%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/24/2024,$                                                          9.94,,,,,,,,,,3.45%,$                9.94,0.34,11.34,0.02,8.78,88%,14%,3.02%,1694.02%,3.45%,13.98%,13.98%,0,3.90%,-20.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/25/2024,$                                                         10.16,,,,,,,,,,3.37%,$               10.16,0.34,11.34,0.02,8.78,90%,12%,3.02%,1694.02%,3.37%,11.57%,11.57%,0,3.90%,-18.99%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/26/2024,$                                                          9.94,,,,,,,,,,3.45%,$                9.94,0.34,11.34,0.02,8.78,88%,14%,3.02%,1694.02%,3.45%,14.04%,14.04%,0,3.90%,-20.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/27/2024,$                                                          9.93,,,,,,,,,,3.45%,$                9.93,0.34,11.34,0.02,8.78,88%,14%,3.02%,1694.02%,3.45%,14.16%,14.16%,0,3.90%,-20.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,6/28/2024,$                                                          9.86,,,,,,,,,,3.48%,$                9.86,0.34,11.34,0.02,8.78,87%,15%,3.02%,1694.02%,3.48%,14.97%,14.97%,0,3.90%,-21.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/1/2024,$                                                          9.70,,,,,,,,,,3.53%,$                9.70,0.34,11.34,0.02,8.78,86%,17%,3.02%,1694.02%,3.53%,16.80%,16.80%,0,3.90%,-22.62%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/2/2024,$                                                          9.79,,,,,,,,,,3.50%,$                9.79,0.34,11.34,0.02,8.78,86%,16%,3.02%,1694.02%,3.50%,15.73%,15.73%,0,3.90%,-21.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/3/2024,$                                                          9.70,,,,,,,,,,3.53%,$                9.70,0.34,11.34,0.02,8.78,86%,17%,3.02%,1694.02%,3.53%,16.80%,16.80%,0,3.90%,-22.62%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/5/2024,$                                                          9.72,,,,,,,,,,3.52%,$                9.72,0.34,11.34,0.02,8.78,86%,17%,3.02%,1694.02%,3.52%,16.56%,16.56%,0,3.90%,-22.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/8/2024,$                                                          9.69,,,,,,,,,,3.54%,$                9.69,0.34,11.34,0.02,8.78,85%,17%,3.02%,1694.02%,3.54%,16.99%,16.99%,0,3.90%,-22.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/9/2024,$                                                          9.58,,,,,,,,,,3.58%,$                9.58,0.34,11.34,0.02,8.78,84%,18%,3.02%,1694.02%,3.58%,18.27%,18.27%,0,3.90%,-23.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/10/2024,$                                                          9.72,,,,,,,,,,3.53%,$                9.72,0.34,11.34,0.02,8.78,86%,17%,3.02%,1694.02%,3.53%,16.62%,16.62%,0,3.90%,-22.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/11/2024,$                                                          9.73,,,,,,,,,,3.52%,$                9.73,0.34,11.34,0.02,8.78,86%,17%,3.02%,1694.02%,3.52%,16.50%,16.50%,0,3.90%,-22.42%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/12/2024,$                                                          9.82,,,,,,,,,,3.49%,$                9.82,0.34,11.34,0.02,8.78,87%,15%,3.02%,1694.02%,3.49%,15.38%,15.38%,0,3.90%,-21.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/15/2024,$                                                          9.82,,,,,,,,,,3.49%,$                9.82,0.34,11.34,0.02,8.78,87%,15%,3.02%,1694.02%,3.49%,15.38%,15.38%,0,3.90%,-21.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/16/2024,$                                                          9.74,,,,,,,,,,3.52%,$                9.74,0.34,11.34,0.02,8.78,86%,16%,3.02%,1694.02%,3.52%,16.38%,16.38%,0,3.90%,-22.34%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/17/2024,$                                                           9.81,,,,,,,,,,3.49%,$                 9.81,0.34,11.34,0.02,8.78,87%,16%,3.02%,1694.02%,3.49%,15.49%,15.49%,0,3.90%,-21.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/18/2024,$                                                          9.87,,,,,,,,,,3.47%,$                9.87,0.34,11.34,0.02,8.78,87%,15%,3.02%,1694.02%,3.47%,14.79%,14.79%,0,3.90%,-21.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/19/2024,$                                                          9.80,,,,,,,,,,3.50%,$                9.80,0.34,11.34,0.02,8.78,86%,16%,3.02%,1694.02%,3.50%,15.67%,15.67%,0,3.90%,-21.86%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/22/2024,$                                                          9.75,,,,,,,,,,3.52%,$                9.75,0.34,11.34,0.02,8.78,86%,16%,3.02%,1694.02%,3.52%,16.26%,16.26%,0,3.90%,-22.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/23/2024,$                                                          9.80,,,,,,,,,,3.50%,$                9.80,0.34,11.34,0.02,8.78,86%,16%,3.02%,1694.02%,3.50%,15.61%,15.61%,0,3.90%,-21.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/24/2024,$                                                          9.63,,,,,,,,,,3.56%,$                9.63,0.34,11.34,0.02,8.78,85%,18%,3.02%,1694.02%,3.56%,17.65%,17.65%,0,3.90%,-23.18%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/25/2024,$                                                          9.76,,,,,,,,,,3.51%,$                9.76,0.34,11.34,0.02,8.78,86%,16%,3.02%,1694.02%,3.51%,16.09%,16.09%,0,3.90%,-22.14%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/26/2024,$                                                          9.90,,,,,,,,,,3.46%,$                9.90,0.34,11.34,0.02,8.78,87%,15%,3.02%,1694.02%,3.46%,14.50%,14.50%,0,3.90%,-21.06%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/29/2024,$                                                           9.91,,,,,,,,,,3.46%,$                 9.91,0.34,11.34,0.02,8.78,87%,14%,3.02%,1694.02%,3.46%,14.33%,14.33%,0,3.90%,-20.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/30/2024,$                                                          9.95,,,,,,,,,,3.44%,$                9.95,0.34,11.34,0.02,8.78,88%,14%,3.02%,1694.02%,3.44%,13.93%,13.93%,0,3.90%,-20.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/31/2024,$                                                         10.21,,,,,,,,,,3.36%,$               10.21,0.34,11.34,0.02,8.78,90%,11%,3.02%,1694.02%,3.36%,11.02%,11.02%,0,3.90%,-18.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/1/2024,$                                                          9.74,,,,,,,,,,3.52%,$                9.74,0.34,11.34,0.02,8.78,86%,16%,3.02%,1694.02%,3.52%,16.38%,16.38%,0,3.90%,-22.34%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/2/2024,$                                                          9.52,,,,,,,,,,3.60%,$                9.52,0.34,11.34,0.02,8.78,84%,19%,3.02%,1694.02%,3.60%,19.01%,19.01%,0,3.90%,-24.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/5/2024,$                                                          9.26,,,,,,,,,,3.70%,$                9.26,0.34,11.34,0.02,8.78,82%,22%,3.02%,1694.02%,3.70%,22.42%,22.42%,0,3.90%,-26.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/6/2024,$                                                          9.73,,,,,,,,,,3.52%,$                9.73,0.34,11.34,0.02,8.78,86%,17%,3.02%,1694.02%,3.52%,16.50%,16.50%,0,3.90%,-22.42%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/7/2024,$                                                          9.49,,,,,,,,,,3.61%,$                9.49,0.34,11.34,0.02,8.78,84%,20%,3.02%,1694.02%,3.61%,19.45%,19.45%,0,3.90%,-24.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/8/2024,$                                                          9.69,,,,,,,,,,3.54%,$                9.69,0.34,11.34,0.02,8.78,85%,17%,3.02%,1694.02%,3.54%,16.92%,16.92%,0,3.90%,-22.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/9/2024,$                                                          9.50,,,,,,,,,,3.61%,$                9.50,0.34,11.34,0.02,8.78,84%,19%,3.02%,1694.02%,3.61%,19.33%,19.33%,0,3.90%,-24.25%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/12/2024,$                                                          9.49,,,,,,,,,,3.61%,$                9.49,0.34,11.34,0.02,8.78,84%,19%,3.02%,1694.02%,3.61%,19.39%,19.39%,0,3.90%,-24.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/13/2024,$                                                          9.62,,,,,,,,,,3.56%,$                9.62,0.34,11.34,0.02,8.78,85%,18%,3.02%,1694.02%,3.56%,17.78%,17.78%,0,3.90%,-23.25%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/14/2024,$                                                          9.73,,,,,,,,,,3.52%,$                9.73,0.34,11.34,0.02,8.78,86%,17%,3.02%,1694.02%,3.52%,16.50%,16.50%,0,3.90%,-22.42%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/15/2024,$                                                          9.94,,,,,,,,,,3.45%,$                9.94,0.34,11.34,0.02,8.78,88%,14%,3.02%,1694.02%,3.45%,13.98%,13.98%,0,3.90%,-20.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/16/2024,$                                                          9.88,,,,,,,,,,3.47%,$                9.88,0.34,11.34,0.02,8.78,87%,15%,3.02%,1694.02%,3.47%,14.73%,14.73%,0,3.90%,-21.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/19/2024,$                                                          9.89,,,,,,,,,,3.46%,$                9.89,0.34,11.34,0.02,8.78,87%,15%,3.02%,1694.02%,3.46%,14.56%,14.56%,0,3.90%,-21.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/20/2024,$                                                        10.04,,,,,,,,,,3.41%,$              10.04,0.34,11.34,0.02,8.78,89%,13%,3.02%,1694.02%,3.41%,12.90%,12.90%,0,3.90%,-19.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/21/2024,$                                                        10.06,,,,,,,,,,3.41%,$              10.06,0.34,11.34,0.02,8.78,89%,13%,3.02%,1694.02%,3.41%,12.62%,12.62%,0,3.90%,-19.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/22/2024,$                                                          9.87,,,,,,,,,,3.47%,$                9.87,0.34,11.34,0.02,8.78,87%,15%,3.02%,1694.02%,3.47%,14.79%,14.79%,0,3.90%,-21.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/23/2024,$                                                        10.04,,,,,,,,,,3.41%,$              10.04,0.34,11.34,0.02,8.78,89%,13%,3.02%,1694.02%,3.41%,12.85%,12.85%,0,3.90%,-19.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/26/2024,$                                                          9.76,,,,,,,,,,3.51%,$                9.76,0.34,11.34,0.02,8.78,86%,16%,3.02%,1694.02%,3.51%,16.15%,16.15%,0,3.90%,-22.18%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/27/2024,$                                                          9.79,,,,,,,,,,3.50%,$                9.79,0.34,11.34,0.02,8.78,86%,16%,3.02%,1694.02%,3.50%,15.79%,15.79%,0,3.90%,-21.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/28/2024,$                                                          9.80,,,,,,,,,,3.50%,$                9.80,0.34,11.34,0.02,8.78,86%,16%,3.02%,1694.02%,3.50%,15.61%,15.61%,0,3.90%,-21.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/29/2024,$                                                          9.69,,,,,,,,,,3.54%,$                9.69,0.34,11.34,0.02,8.78,85%,17%,3.02%,1694.02%,3.54%,16.99%,16.99%,0,3.90%,-22.74%,,,,,,,,,,,,
