,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,SXS LN,Spectris PLC,,,,,,,,,,103%,-1%,$ 4.142,00,$  2.527,70,$  3.275,57,$       4.166,00,$  4.088,30,4.01%,1.87%,2.39%,5.31%,187.24%,202.75%,126%,,,,,,,NO,,,3.83%,1.74%,2.08%,0.03%,69
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.00%,,Spectris PLC - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,3.03%,11/10/2017,,,,,,,,,,$  3.275,57,-21%,1.85%,$  4.088,30,$   2.146,65,$       1.442,00,$   1.656,53,1.70%,3.03%,2.34%,1.84%,-0.58%,-0.58%,-40%,,,,5Y CAGR,1.96%,,Spectris PLC - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,4.32%,,Spectris PLC - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Spectris PLC - Rating: 103% - Upside: -1%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2017,6/21/2017,2.680,00,,,1/31/2022,,1/31/2022,,,,,1.98%,2.680,00,53.00,2.828,72,1.748,93,2.266,39,86%,6%,1.87%,3.03%,2.86%,54.55%,61.02%,173.4,2.34%,-5.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/22/2017,2.663,00,,,2/7/2022,,2/7/2022,,,,,1.99%,2.663,00,53.00,2.828,72,1.748,93,2.266,39,85%,6%,1.87%,3.03%,2.88%,55.54%,62.05%,173.4,2.34%,-6.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/23/2017,2.650,00,,,2/14/2022,,2/14/2022,,,,,2.00%,2.650,00,53.00,2.828,72,1.748,93,2.266,39,83%,7%,1.87%,3.03%,2.89%,56.30%,62.85%,173.4,2.34%,-6.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/26/2017,2.603,00,,,2/21/2022,,2/22/2022,,,,,2.04%,2.603,00,53.00,2.828,72,1.748,93,2.266,39,79%,9%,1.87%,3.03%,2.94%,59.12%,65.79%,173.4,2.34%,-8.15%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/27/2017,2.609,00,,,2/28/2022,,2/28/2022,,,,,2.03%,2.609,00,53.00,2.828,72,1.748,93,2.266,39,80%,8%,1.87%,3.03%,2.94%,58.76%,65.40%,173.4,2.34%,-7.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/28/2017,2.609,00,,,3/7/2022,,3/7/2022,,,,,2.03%,2.609,00,53.00,2.828,72,1.748,93,2.266,39,80%,8%,1.87%,3.03%,2.94%,58.76%,65.40%,173.4,2.34%,-7.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/29/2017,2.492,00,,,3/14/2022,,3/14/2022,,,,,2.13%,2.492,00,53.00,2.828,72,1.748,93,2.266,39,69%,14%,1.87%,3.03%,3.07%,66.21%,73.17%,173.4,2.34%,-12.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,6/30/2017,2.523,00,,,3/21/2022,,3/21/2022,,,,,2.10%,2.523,00,53.00,2.828,72,1.748,93,2.266,39,72%,12%,1.87%,3.03%,3.04%,64.17%,71.04%,173.4,2.34%,-10.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/3/2017,2.544,00,,,3/28/2022,,3/28/2022,,,,,2.08%,2.544,00,53.00,2.828,72,1.748,93,2.266,39,74%,11%,1.87%,3.03%,3.01%,62.81%,69.63%,173.4,2.34%,-10.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/4/2017,2.511,00,,,4/4/2022,,4/4/2022,,,,,2.11%,2.511,00,53.00,2.828,72,1.748,93,2.266,39,71%,13%,1.87%,3.03%,3.05%,64.95%,71.86%,173.4,2.34%,-11.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/5/2017,2.558,00,,,4/11/2022,,4/11/2022,,,,,2.07%,2.558,00,53.00,2.828,72,1.748,93,2.266,39,75%,11%,1.87%,3.03%,2.99%,61.92%,68.70%,173.4,2.34%,-9.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/6/2017,2.517,00,,,4/19/2022,,4/18/2022,,,,,2.11%,2.517,00,53.00,2.828,72,1.748,93,2.266,39,71%,12%,1.87%,3.03%,3.04%,64.56%,71.45%,173.4,2.34%,-11.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/7/2017,2.546,00,,,4/25/2022,,4/25/2022,,,,,2.08%,2.546,00,53.00,2.828,72,1.748,93,2.266,39,74%,11%,1.87%,3.03%,3.01%,62.69%,69.50%,173.4,2.34%,-10.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/10/2017,2.561,00,,,5/2/2022,,5/2/2022,,,,,2.07%,2.561,00,53.00,2.828,72,1.748,93,2.266,39,75%,10%,1.87%,3.03%,2.99%,61.73%,68.50%,173.4,2.34%,-9.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/11/2017,2.538,00,,,5/9/2022,,5/9/2022,,,,,2.09%,2.538,00,53.00,2.828,72,1.748,93,2.266,39,73%,11%,1.87%,3.03%,3.02%,63.20%,70.03%,173.4,2.34%,-10.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/12/2017,2.576,00,,,5/16/2022,,5/16/2022,,,,,2.06%,2.576,00,53.00,2.828,72,1.748,93,2.266,39,77%,10%,1.87%,3.03%,2.97%,60.79%,67.52%,173.4,2.34%,-9.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/13/2017,2.570,00,,,5/23/2022,,5/23/2022,,,,,2.06%,2.570,00,53.00,2.828,72,1.748,93,2.266,39,76%,10%,1.87%,3.03%,2.98%,61.17%,67.91%,173.4,2.34%,-9.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/14/2017,2.527,00,,,5/30/2022,,5/31/2022,,,,,2.10%,2.527,00,53.00,2.828,72,1.748,93,2.266,39,72%,12%,1.87%,3.03%,3.03%,63.91%,70.77%,173.4,2.34%,-10.83%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/17/2017,2.565,00,,,6/6/2022,,6/6/2022,,,,,2.07%,2.565,00,53.00,2.828,72,1.748,93,2.266,39,76%,10%,1.87%,3.03%,2.99%,61.48%,68.24%,173.4,2.34%,-9.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/18/2017,2.560,00,,,6/13/2022,,6/13/2022,,,,,2.07%,2.560,00,53.00,2.828,72,1.748,93,2.266,39,75%,10%,1.87%,3.03%,2.99%,61.80%,68.57%,173.4,2.34%,-9.67%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/19/2017,2.613,00,,,6/20/2022,,6/21/2022,,,,,2.03%,2.613,00,53.00,2.828,72,1.748,93,2.266,39,80%,8%,1.87%,3.03%,2.93%,58.52%,65.15%,173.4,2.34%,-7.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/20/2017,2.609,00,,,6/27/2022,,6/27/2022,,,,,2.03%,2.609,00,53.00,2.828,72,1.748,93,2.266,39,80%,8%,1.87%,3.03%,2.94%,58.76%,65.40%,173.4,2.34%,-7.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/21/2017,2.576,00,,,7/4/2022,,7/5/2022,,,,,2.06%,2.576,00,53.00,2.828,72,1.748,93,2.266,39,77%,10%,1.87%,3.03%,2.97%,60.79%,67.52%,173.4,2.34%,-9.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/24/2017,2.634,00,,,7/11/2022,,7/11/2022,,,,,2.01%,2.634,00,53.00,2.828,72,1.748,93,2.266,39,82%,7%,1.87%,3.03%,2.91%,57.25%,63.83%,173.4,2.34%,-7.06%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/25/2017,2.439,00,,,7/18/2022,,7/18/2022,,,,,2.17%,2.439,00,53.00,2.828,72,1.748,93,2.266,39,64%,16%,1.87%,3.03%,3.14%,69.82%,76.93%,173.4,2.34%,-13.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/26/2017,2.500,00,,,7/25/2022,,7/25/2022,,,,,2.12%,2.500,00,53.00,2.828,72,1.748,93,2.266,39,70%,13%,1.87%,3.03%,3.06%,65.68%,72.62%,173.4,2.34%,-11.79%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/27/2017,2.481,00,,,8/1/2022,,8/1/2022,,,,,2.14%,2.481,00,53.00,2.828,72,1.748,93,2.266,39,68%,14%,1.87%,3.03%,3.09%,66.95%,73.94%,173.4,2.34%,-12.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/28/2017,2.470,00,,,8/8/2022,,8/8/2022,,,,,2.15%,2.470,00,53.00,2.828,72,1.748,93,2.266,39,67%,15%,1.87%,3.03%,3.10%,67.69%,74.71%,173.4,2.34%,-12.84%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/31/2017,2.460,00,,,8/15/2022,,8/15/2022,,,,,2.15%,2.460,00,53.00,2.828,72,1.748,93,2.266,39,66%,15%,1.87%,3.03%,3.11%,68.37%,75.42%,173.4,2.34%,-13.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/1/2017,2.489,00,,,8/22/2022,,8/22/2022,,,,,2.13%,2.489,00,53.00,2.828,72,1.748,93,2.266,39,69%,14%,1.87%,3.03%,3.08%,66.41%,73.38%,173.4,2.34%,-12.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/2/2017,2.485,00,,,8/29/2022,,8/29/2022,,,,,2.13%,2.485,00,53.00,2.828,72,1.748,93,2.266,39,68%,14%,1.87%,3.03%,3.08%,66.68%,73.66%,173.4,2.34%,-12.31%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/3/2017,2.504,00,,,9/5/2022,,9/6/2022,,,,,2.12%,2.504,00,53.00,2.828,72,1.748,93,2.266,39,70%,13%,1.87%,3.03%,3.06%,65.42%,72.34%,173.4,2.34%,-11.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/4/2017,2.502,00,,,9/12/2022,,9/12/2022,,,,,2.12%,2.502,00,53.00,2.828,72,1.748,93,2.266,39,70%,13%,1.87%,3.03%,3.06%,65.55%,72.48%,173.4,2.34%,-11.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/7/2017,2.506,00,,,9/19/2022,,9/19/2022,,,,,2.11%,2.506,00,53.00,2.828,72,1.748,93,2.266,39,70%,13%,1.87%,3.03%,3.06%,65.28%,72.20%,173.4,2.34%,-11.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/8/2017,2.514,00,,,9/26/2022,,9/26/2022,,,,,2.11%,2.514,00,53.00,2.828,72,1.748,93,2.266,39,71%,13%,1.87%,3.03%,3.05%,64.76%,71.65%,173.4,2.34%,-11.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/9/2017,2.475,00,,,10/3/2022,,10/3/2022,,,,,2.14%,2.475,00,53.00,2.828,72,1.748,93,2.266,39,67%,14%,1.87%,3.03%,3.09%,67.35%,74.36%,173.4,2.34%,-12.67%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/10/2017,2.444,00,,,10/10/2022,,10/10/2022,,,,,2.17%,2.444,00,53.00,2.828,72,1.748,93,2.266,39,64%,16%,1.87%,3.03%,3.13%,69.48%,76.57%,173.4,2.34%,-13.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/11/2017,2.438,00,,,10/17/2022,,10/17/2022,,,,,2.17%,2.438,00,53.00,2.828,72,1.748,93,2.266,39,64%,16%,1.87%,3.03%,3.14%,69.89%,77.01%,173.4,2.34%,-13.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/14/2017,2.443,00,,,10/24/2022,,10/24/2022,,,,,2.17%,2.443,00,53.00,2.828,72,1.748,93,2.266,39,64%,16%,1.87%,3.03%,3.14%,69.55%,76.64%,173.4,2.34%,-13.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/15/2017,2.435,00,,,10/31/2022,,10/31/2022,,,,,2.18%,2.435,00,53.00,2.828,72,1.748,93,2.266,39,64%,16%,1.87%,3.03%,3.15%,70.10%,77.22%,173.4,2.34%,-14.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/16/2017,2.483,00,,,11/7/2022,,11/7/2022,,,,,2.13%,2.483,00,53.00,2.828,72,1.748,93,2.266,39,68%,14%,1.87%,3.03%,3.08%,66.81%,73.80%,173.4,2.34%,-12.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/17/2017,2.452,00,,,11/14/2022,,11/14/2022,,,,,2.16%,2.452,00,53.00,2.828,72,1.748,93,2.266,39,65%,15%,1.87%,3.03%,3.12%,68.92%,76.00%,173.4,2.34%,-13.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/18/2017,2.425,00,,,11/21/2022,,11/21/2022,,,,,2.19%,2.425,00,53.00,2.828,72,1.748,93,2.266,39,63%,17%,1.87%,3.03%,3.16%,70.80%,77.95%,173.4,2.34%,-14.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/21/2017,2.398,00,,,11/28/2022,,11/28/2022,,,,,2.21%,2.398,00,53.00,2.828,72,1.748,93,2.266,39,60%,18%,1.87%,3.03%,3.19%,72.73%,79.96%,173.4,2.34%,-15.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/22/2017,2.404,00,,,12/5/2022,,12/5/2022,,,,,2.20%,2.404,00,53.00,2.828,72,1.748,93,2.266,39,61%,18%,1.87%,3.03%,3.19%,72.30%,79.51%,173.4,2.34%,-15.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/23/2017,2.393,00,,,12/12/2022,,12/12/2022,,,,,2.21%,2.393,00,53.00,2.828,72,1.748,93,2.266,39,60%,18%,1.87%,3.03%,3.20%,73.09%,80.33%,173.4,2.34%,-15.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/24/2017,2.394,00,,,12/19/2022,,12/19/2022,,,,,2.21%,2.394,00,53.00,2.828,72,1.748,93,2.266,39,60%,18%,1.87%,3.03%,3.20%,73.02%,80.26%,173.4,2.34%,-15.53%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/25/2017,2.423,00,,,12/27/2022,,12/27/2022,,,,,2.19%,2.423,00,53.00,2.828,72,1.748,93,2.266,39,62%,17%,1.87%,3.03%,3.16%,70.95%,78.10%,173.4,2.34%,-14.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/29/2017,2.354,00,,,1/2/2023,,1/3/2023,,,,,2.25%,2.354,00,53.00,2.828,72,1.748,93,2.266,39,56%,20%,1.87%,3.03%,3.25%,75.96%,83.32%,173.4,2.34%,-16.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/30/2017,2.354,00,,,1/9/2023,,1/9/2023,,,,,2.25%,2.354,00,53.00,2.828,72,1.748,93,2.266,39,56%,20%,1.87%,3.03%,3.25%,75.96%,83.32%,173.4,2.34%,-16.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/31/2017,2.314,00,,,1/16/2023,,1/17/2023,,,,,2.29%,2.314,00,53.00,2.828,72,1.748,93,2.266,39,52%,22%,1.87%,3.03%,3.31%,79.00%,86.49%,173.4,2.34%,-18.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/1/2017,2.327,00,,,1/23/2023,,1/23/2023,,,,,2.28%,2.327,00,53.00,2.828,72,1.748,93,2.266,39,54%,22%,1.87%,3.03%,3.29%,78.00%,85.45%,173.4,2.34%,-17.89%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/4/2017,2.306,00,,,1/30/2023,,1/30/2023,,,,,2.30%,2.306,00,53.00,2.828,72,1.748,93,2.266,39,52%,23%,1.87%,3.03%,3.32%,79.62%,87.14%,173.4,2.34%,-18.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/5/2017,2.327,00,,,2/6/2023,,2/6/2023,,,,,2.28%,2.327,00,53.00,2.828,72,1.748,93,2.266,39,54%,22%,1.87%,3.03%,3.29%,78.00%,85.45%,173.4,2.34%,-17.89%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/6/2017,2.298,00,,,2/13/2023,,2/13/2023,,,,,2.31%,2.298,00,53.00,2.828,72,1.748,93,2.266,39,51%,23%,1.87%,3.03%,3.33%,80.24%,87.79%,173.4,2.34%,-18.91%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/7/2017,2.290,00,,,2/20/2023,,2/21/2023,,,,,2.31%,2.290,00,53.00,2.828,72,1.748,93,2.266,39,50%,24%,1.87%,3.03%,3.34%,80.87%,88.45%,173.4,2.34%,-19.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/8/2017,2.307,00,,,2/27/2023,,2/27/2023,,,,,2.30%,2.307,00,53.00,2.828,72,1.748,93,2.266,39,52%,23%,1.87%,3.03%,3.32%,79.54%,87.06%,173.4,2.34%,-18.60%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/11/2017,2.290,00,,,3/6/2023,,3/6/2023,,,,,2.31%,2.290,00,53.00,2.828,72,1.748,93,2.266,39,50%,24%,1.87%,3.03%,3.34%,80.87%,88.45%,173.4,2.34%,-19.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/12/2017,2.315,00,,,3/13/2023,,3/13/2023,,,,,2.29%,2.315,00,53.00,2.828,72,1.748,93,2.266,39,52%,22%,1.87%,3.03%,3.31%,78.92%,86.41%,173.4,2.34%,-18.31%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/13/2017,2.299,00,,,3/20/2023,,3/20/2023,,,,,2.31%,2.299,00,53.00,2.828,72,1.748,93,2.266,39,51%,23%,1.87%,3.03%,3.33%,80.17%,87.71%,173.4,2.34%,-18.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/14/2017,2.280,00,,,3/27/2023,,3/27/2023,,,,,2.32%,2.280,00,53.00,2.828,72,1.748,93,2.266,39,49%,24%,1.87%,3.03%,3.36%,81.67%,89.27%,173.4,2.34%,-19.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/15/2017,2.229,00,,,4/3/2023,,4/3/2023,,,,,2.38%,2.229,00,53.00,2.828,72,1.748,93,2.266,39,44%,27%,1.87%,3.03%,3.44%,85.82%,93.60%,173.4,2.34%,-21.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/18/2017,2.229,00,,,4/11/2023,,4/10/2023,,,,,2.38%,2.229,00,53.00,2.828,72,1.748,93,2.266,39,44%,27%,1.87%,3.03%,3.44%,85.82%,93.60%,173.4,2.34%,-21.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/19/2017,2.261,00,,,4/17/2023,,4/17/2023,,,,,2.34%,2.261,00,53.00,2.828,72,1.748,93,2.266,39,47%,25%,1.87%,3.03%,3.39%,83.19%,90.86%,173.4,2.34%,-20.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/20/2017,2.272,00,,,4/24/2023,,4/24/2023,,,,,2.33%,2.272,00,53.00,2.828,72,1.748,93,2.266,39,48%,25%,1.87%,3.03%,3.37%,82.31%,89.94%,173.4,2.34%,-19.83%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/21/2017,2.329,00,,,5/2/2023,,5/1/2023,,,,,2.28%,2.329,00,53.00,2.828,72,1.748,93,2.266,39,54%,21%,1.87%,3.03%,3.29%,77.84%,85.29%,173.4,2.34%,-17.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/22/2017,2.365,00,,,5/8/2023,,5/8/2023,,,,,2.24%,2.365,00,53.00,2.828,72,1.748,93,2.266,39,57%,20%,1.87%,3.03%,3.24%,75.14%,82.47%,173.4,2.34%,-16.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/25/2017,2.363,00,,,5/15/2023,,5/15/2023,,,,,2.24%,2.363,00,53.00,2.828,72,1.748,93,2.266,39,57%,20%,1.87%,3.03%,3.24%,75.29%,82.62%,173.4,2.34%,-16.62%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/26/2017,2.365,00,,,5/22/2023,,5/22/2023,,,,,2.24%,2.365,00,53.00,2.828,72,1.748,93,2.266,39,57%,20%,1.87%,3.03%,3.24%,75.14%,82.47%,173.4,2.34%,-16.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/27/2017,2.353,00,,,5/29/2023,,5/30/2023,,,,,2.25%,2.353,00,53.00,2.828,72,1.748,93,2.266,39,56%,20%,1.87%,3.03%,3.26%,76.03%,83.40%,173.4,2.34%,-16.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/28/2017,2.387,00,,,6/5/2023,,6/5/2023,,,,,2.22%,2.387,00,53.00,2.828,72,1.748,93,2.266,39,59%,19%,1.87%,3.03%,3.21%,73.52%,80.79%,173.4,2.34%,-15.77%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/29/2017,2.410,00,,,6/12/2023,,6/12/2023,,,,,2.20%,2.410,00,53.00,2.828,72,1.748,93,2.266,39,61%,17%,1.87%,3.03%,3.18%,71.87%,79.06%,173.4,2.34%,-14.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/2/2017,2.448,00,,,6/19/2023,,6/20/2023,,,,,2.17%,2.448,00,53.00,2.828,72,1.748,93,2.266,39,65%,16%,1.87%,3.03%,3.13%,69.20%,76.28%,173.4,2.34%,-13.62%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/3/2017,2.447,00,,,6/26/2023,,6/26/2023,,,,,2.17%,2.447,00,53.00,2.828,72,1.748,93,2.266,39,65%,16%,1.87%,3.03%,3.13%,69.27%,76.35%,173.4,2.34%,-13.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/4/2017,2.451,00,,,7/3/2023,,7/3/2023,,,,,2.16%,2.451,00,53.00,2.828,72,1.748,93,2.266,39,65%,15%,1.87%,3.03%,3.13%,68.99%,76.07%,173.4,2.34%,-13.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/5/2017,2.452,00,,,7/10/2023,,7/10/2023,,,,,2.16%,2.452,00,53.00,2.828,72,1.748,93,2.266,39,65%,15%,1.87%,3.03%,3.12%,68.92%,76.00%,173.4,2.34%,-13.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/6/2017,2.473,00,,,7/17/2023,,7/17/2023,,,,,2.14%,2.473,00,53.00,2.828,72,1.748,93,2.266,39,67%,14%,1.87%,3.03%,3.10%,67.49%,74.50%,173.4,2.34%,-12.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/9/2017,2.473,00,,,7/24/2023,,7/24/2023,,,,,2.14%,2.473,00,53.00,2.828,72,1.748,93,2.266,39,67%,14%,1.87%,3.03%,3.10%,67.49%,74.50%,173.4,2.34%,-12.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/10/2017,2.464,00,,,7/31/2023,,7/31/2023,,,,,2.15%,2.464,00,53.00,2.828,72,1.748,93,2.266,39,66%,15%,1.87%,3.03%,3.11%,68.10%,75.14%,173.4,2.34%,-13.06%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/11/2017,2.466,00,,,8/7/2023,,8/7/2023,,,,,2.15%,2.466,00,53.00,2.828,72,1.748,93,2.266,39,66%,15%,1.87%,3.03%,3.11%,67.96%,75.00%,173.4,2.34%,-12.99%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/12/2017,2.474,00,,,8/14/2023,,8/14/2023,,,,,2.14%,2.474,00,53.00,2.828,72,1.748,93,2.266,39,67%,14%,1.87%,3.03%,3.10%,67.42%,74.43%,173.4,2.34%,-12.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/13/2017,2.481,00,,,8/21/2023,,8/21/2023,,,,,2.14%,2.481,00,53.00,2.828,72,1.748,93,2.266,39,68%,14%,1.87%,3.03%,3.09%,66.95%,73.94%,173.4,2.34%,-12.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/16/2017,2.461,00,,,8/28/2023,,8/28/2023,,,,,2.15%,2.461,00,53.00,2.828,72,1.748,93,2.266,39,66%,15%,1.87%,3.03%,3.11%,68.31%,75.35%,173.4,2.34%,-13.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/17/2017,2.462,00,,,9/4/2023,,9/5/2023,,,,,2.15%,2.462,00,53.00,2.828,72,1.748,93,2.266,39,66%,15%,1.87%,3.03%,3.11%,68.24%,75.28%,173.4,2.34%,-13.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/18/2017,2.486,00,,,9/11/2023,,9/11/2023,,,,,2.13%,2.486,00,53.00,2.828,72,1.748,93,2.266,39,68%,14%,1.87%,3.03%,3.08%,66.61%,73.59%,173.4,2.34%,-12.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/19/2017,2.454,00,,,9/18/2023,,9/18/2023,,,,,2.16%,2.454,00,53.00,2.828,72,1.748,93,2.266,39,65%,15%,1.87%,3.03%,3.12%,68.79%,75.85%,173.4,2.34%,-13.41%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/20/2017,2.492,00,,,9/25/2023,,9/25/2023,,,,,2.13%,2.492,00,53.00,2.828,72,1.748,93,2.266,39,69%,14%,1.87%,3.03%,3.07%,66.21%,73.17%,173.4,2.34%,-12.07%,,,,,,,,,,,,
