,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,BA/ LN,BAE Systems PLC,,,,,,,,,,103%,-2%,$  1.971,00,$        581.79,$       796.76,$       2.331,00,$   1.925,00,5.84%,1.46%,3.38%,7.08%,396.47%,396.47%,130%,,,,,,,NO,,,5.22%,1.24%,3.97%,0.05%,79
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.00%,,BAE Systems PLC - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/18/2017,613.00,,,6/13/2022,,6/13/2022,,,,,3.51%,613.00,21.50,1.472,86,445.14,609.62,16%,140%,1.46%,4.83%,4.58%,221.53%,232.32%,66.1,3.53%,-9.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/19/2017,611.00,,,6/20/2022,,6/21/2022,,,,,3.52%,611.00,21.50,1.472,86,445.14,609.62,16%,141%,1.46%,4.83%,4.60%,222.59%,233.40%,66.1,3.53%,-9.75%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/20/2017,614.00,,,6/27/2022,,6/27/2022,,,,,3.50%,614.00,21.50,1.472,86,445.14,609.62,16%,140%,1.46%,4.83%,4.58%,221.01%,231.78%,66.1,3.53%,-9.31%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/21/2017,606.50,,,7/4/2022,,7/5/2022,,,,,3.54%,606.50,21.50,1.472,86,445.14,609.62,16%,143%,1.46%,4.83%,4.63%,224.98%,235.88%,66.1,3.53%,-10.41%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/24/2017,601.50,,,7/11/2022,,7/11/2022,,,,,3.57%,601.50,21.50,1.472,86,445.14,609.62,15%,145%,1.46%,4.83%,4.67%,227.68%,238.67%,66.1,3.53%,-11.15%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/25/2017,604.00,,,7/18/2022,,7/18/2022,,,,,3.56%,604.00,21.50,1.472,86,445.14,609.62,15%,144%,1.46%,4.83%,4.65%,226.32%,237.27%,66.1,3.53%,-10.78%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/26/2017,602.50,,,7/25/2022,,7/25/2022,,,,,3.57%,602.50,21.50,1.472,86,445.14,609.62,15%,144%,1.46%,4.83%,4.66%,227.14%,238.11%,66.1,3.53%,-11.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/27/2017,609.00,,,8/1/2022,,8/1/2022,,,,,3.53%,609.00,21.50,1.472,86,445.14,609.62,16%,142%,1.46%,4.83%,4.61%,223.65%,234.50%,66.1,3.53%,-10.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/28/2017,605.00,,,8/8/2022,,8/8/2022,,,,,3.55%,605.00,21.50,1.472,86,445.14,609.62,16%,143%,1.46%,4.83%,4.64%,225.79%,236.71%,66.1,3.53%,-10.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,7/31/2017,601.50,,,8/15/2022,,8/15/2022,,,,,3.57%,601.50,21.50,1.472,86,445.14,609.62,15%,145%,1.46%,4.83%,4.67%,227.68%,238.67%,66.1,3.53%,-11.15%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/1/2017,607.00,,,8/22/2022,,8/22/2022,,,,,3.54%,607.00,21.50,1.472,86,445.14,609.62,16%,143%,1.46%,4.83%,4.63%,224.71%,235.60%,66.1,3.53%,-10.34%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/2/2017,590.50,,,8/29/2022,,8/29/2022,,,,,3.64%,590.50,21.50,1.472,86,445.14,609.62,14%,149%,1.46%,4.83%,4.76%,233.78%,244.98%,66.1,3.53%,-12.78%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/3/2017,589.50,,,9/5/2022,,9/6/2022,,,,,3.65%,589.50,21.50,1.472,86,445.14,609.62,14%,150%,1.46%,4.83%,4.77%,234.35%,245.56%,66.1,3.53%,-12.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/4/2017,586.50,,,9/12/2022,,9/12/2022,,,,,3.67%,586.50,21.50,1.472,86,445.14,609.62,14%,151%,1.46%,4.83%,4.79%,236.06%,247.33%,66.1,3.53%,-13.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/7/2017,582.50,,,9/19/2022,,9/19/2022,,,,,3.69%,582.50,21.50,1.472,86,445.14,609.62,13%,153%,1.46%,4.83%,4.82%,238.37%,249.72%,66.1,3.53%,-13.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/8/2017,575.50,,,9/26/2022,,9/26/2022,,,,,3.74%,575.50,21.50,1.472,86,445.14,609.62,13%,156%,1.46%,4.83%,4.88%,242.48%,253.97%,66.1,3.53%,-14.99%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/9/2017,582.50,,,10/3/2022,,10/3/2022,,,,,3.69%,582.50,21.50,1.472,86,445.14,609.62,13%,153%,1.46%,4.83%,4.82%,238.37%,249.72%,66.1,3.53%,-13.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/10/2017,583.50,,,10/10/2022,,10/10/2022,,,,,3.68%,583.50,21.50,1.472,86,445.14,609.62,13%,152%,1.46%,4.83%,4.82%,237.79%,249.12%,66.1,3.53%,-13.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/11/2017,582.00,,,10/17/2022,,10/17/2022,,,,,3.69%,582.00,21.50,1.472,86,445.14,609.62,13%,153%,1.46%,4.83%,4.83%,238.66%,250.02%,66.1,3.53%,-14.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/14/2017,580.50,,,10/24/2022,,10/24/2022,,,,,3.70%,580.50,21.50,1.472,86,445.14,609.62,13%,154%,1.46%,4.83%,4.84%,239.53%,250.92%,66.1,3.53%,-14.25%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/15/2017,594.00,,,10/31/2022,,10/31/2022,,,,,3.62%,594.00,21.50,1.472,86,445.14,609.62,14%,148%,1.46%,4.83%,4.73%,231.82%,242.95%,66.1,3.53%,-12.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/16/2017,597.50,,,11/7/2022,,11/7/2022,,,,,3.60%,597.50,21.50,1.472,86,445.14,609.62,15%,147%,1.46%,4.83%,4.70%,229.87%,240.94%,66.1,3.53%,-11.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/17/2017,591.50,,,11/14/2022,,11/14/2022,,,,,3.63%,591.50,21.50,1.472,86,445.14,609.62,14%,149%,1.46%,4.83%,4.75%,233.22%,244.40%,66.1,3.53%,-12.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/18/2017,583.50,,,11/21/2022,,11/21/2022,,,,,3.68%,583.50,21.50,1.472,86,445.14,609.62,13%,152%,1.46%,4.83%,4.82%,237.79%,249.12%,66.1,3.53%,-13.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/21/2017,586.00,,,11/28/2022,,11/28/2022,,,,,3.67%,586.00,21.50,1.472,86,445.14,609.62,14%,151%,1.46%,4.83%,4.80%,236.35%,247.63%,66.1,3.53%,-13.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/22/2017,595.50,,,12/5/2022,,12/5/2022,,,,,3.61%,595.50,21.50,1.472,86,445.14,609.62,15%,147%,1.46%,4.83%,4.72%,230.98%,242.08%,66.1,3.53%,-12.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/23/2017,592.00,,,12/12/2022,,12/12/2022,,,,,3.63%,592.00,21.50,1.472,86,445.14,609.62,14%,149%,1.46%,4.83%,4.75%,232.94%,244.10%,66.1,3.53%,-12.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/24/2017,602.00,,,12/19/2022,,12/19/2022,,,,,3.57%,602.00,21.50,1.472,86,445.14,609.62,15%,145%,1.46%,4.83%,4.67%,227.41%,238.39%,66.1,3.53%,-11.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/25/2017,599.00,,,12/27/2022,,12/27/2022,,,,,3.59%,599.00,21.50,1.472,86,445.14,609.62,15%,146%,1.46%,4.83%,4.69%,229.05%,240.08%,66.1,3.53%,-11.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/29/2017,590.00,,,1/2/2023,,1/3/2023,,,,,3.64%,590.00,21.50,1.472,86,445.14,609.62,14%,150%,1.46%,4.83%,4.76%,234.07%,245.27%,66.1,3.53%,-12.85%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/30/2017,603.00,,,1/9/2023,,1/9/2023,,,,,3.57%,603.00,21.50,1.472,86,445.14,609.62,15%,144%,1.46%,4.83%,4.66%,226.87%,237.83%,66.1,3.53%,-10.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,8/31/2017,607.50,,,1/16/2023,,1/17/2023,,,,,3.54%,607.50,21.50,1.472,86,445.14,609.62,16%,142%,1.46%,4.83%,4.63%,224.44%,235.33%,66.1,3.53%,-10.27%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/1/2017,610.50,,,1/23/2023,,1/23/2023,,,,,3.52%,610.50,21.50,1.472,86,445.14,609.62,16%,141%,1.46%,4.83%,4.60%,222.85%,233.68%,66.1,3.53%,-9.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/4/2017,605.00,,,1/30/2023,,1/30/2023,,,,,3.55%,605.00,21.50,1.472,86,445.14,609.62,16%,143%,1.46%,4.83%,4.64%,225.79%,236.71%,66.1,3.53%,-10.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/5/2017,610.50,,,2/6/2023,,2/6/2023,,,,,3.52%,610.50,21.50,1.472,86,445.14,609.62,16%,141%,1.46%,4.83%,4.60%,222.85%,233.68%,66.1,3.53%,-9.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/6/2017,594.00,,,2/13/2023,,2/13/2023,,,,,3.62%,594.00,21.50,1.472,86,445.14,609.62,14%,148%,1.46%,4.83%,4.73%,231.82%,242.95%,66.1,3.53%,-12.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/7/2017,595.50,,,2/20/2023,,2/21/2023,,,,,3.61%,595.50,21.50,1.472,86,445.14,609.62,15%,147%,1.46%,4.83%,4.72%,230.98%,242.08%,66.1,3.53%,-12.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/8/2017,599.50,,,2/27/2023,,2/27/2023,,,,,3.59%,599.50,21.50,1.472,86,445.14,609.62,15%,146%,1.46%,4.83%,4.69%,228.77%,239.80%,66.1,3.53%,-11.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/11/2017,597.50,,,3/6/2023,,3/6/2023,,,,,3.60%,597.50,21.50,1.472,86,445.14,609.62,15%,147%,1.46%,4.83%,4.70%,229.87%,240.94%,66.1,3.53%,-11.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/12/2017,595.00,,,3/13/2023,,3/13/2023,,,,,3.61%,595.00,21.50,1.472,86,445.14,609.62,15%,148%,1.46%,4.83%,4.72%,231.26%,242.37%,66.1,3.53%,-12.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/13/2017,593.00,,,3/20/2023,,3/20/2023,,,,,3.63%,593.00,21.50,1.472,86,445.14,609.62,14%,148%,1.46%,4.83%,4.74%,232.38%,243.52%,66.1,3.53%,-12.41%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/14/2017,596.00,,,3/27/2023,,3/27/2023,,,,,3.61%,596.00,21.50,1.472,86,445.14,609.62,15%,147%,1.46%,4.83%,4.71%,230.70%,241.80%,66.1,3.53%,-11.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/15/2017,596.00,,,4/3/2023,,4/3/2023,,,,,3.61%,596.00,21.50,1.472,86,445.14,609.62,15%,147%,1.46%,4.83%,4.71%,230.70%,241.80%,66.1,3.53%,-11.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/18/2017,619.50,,,4/11/2023,,4/10/2023,,,,,3.47%,619.50,21.50,1.472,86,445.14,609.62,17%,138%,1.46%,4.83%,4.54%,218.16%,228.83%,66.1,3.53%,-8.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/19/2017,622.50,,,4/17/2023,,4/17/2023,,,,,3.45%,622.50,21.50,1.472,86,445.14,609.62,17%,137%,1.46%,4.83%,4.51%,216.63%,227.24%,66.1,3.53%,-8.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/20/2017,623.00,,,4/24/2023,,4/24/2023,,,,,3.45%,623.00,21.50,1.472,86,445.14,609.62,17%,136%,1.46%,4.83%,4.51%,216.37%,226.98%,66.1,3.53%,-7.98%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/21/2017,629.00,,,5/2/2023,,5/1/2023,,,,,3.42%,629.00,21.50,1.472,86,445.14,609.62,18%,134%,1.46%,4.83%,4.47%,213.35%,223.86%,66.1,3.53%,-7.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/22/2017,632.00,,,5/8/2023,,5/8/2023,,,,,3.40%,632.00,21.50,1.472,86,445.14,609.62,18%,133%,1.46%,4.83%,4.45%,211.87%,222.33%,66.1,3.53%,-6.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/25/2017,635.50,,,5/15/2023,,5/15/2023,,,,,3.38%,635.50,21.50,1.472,86,445.14,609.62,19%,132%,1.46%,4.83%,4.42%,210.15%,220.55%,66.1,3.53%,-6.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/26/2017,632.50,,,5/22/2023,,5/22/2023,,,,,3.40%,632.50,21.50,1.472,86,445.14,609.62,18%,133%,1.46%,4.83%,4.44%,211.62%,222.07%,66.1,3.53%,-6.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/27/2017,630.50,,,5/29/2023,,5/30/2023,,,,,3.41%,630.50,21.50,1.472,86,445.14,609.62,18%,134%,1.46%,4.83%,4.46%,212.61%,223.09%,66.1,3.53%,-6.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/28/2017,632.00,,,6/5/2023,,6/5/2023,,,,,3.40%,632.00,21.50,1.472,86,445.14,609.62,18%,133%,1.46%,4.83%,4.45%,211.87%,222.33%,66.1,3.53%,-6.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,9/29/2017,631.50,,,6/12/2023,,6/12/2023,,,,,3.40%,631.50,21.50,1.472,86,445.14,609.62,18%,133%,1.46%,4.83%,4.45%,212.11%,222.58%,66.1,3.53%,-6.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/2/2017,630.50,,,6/19/2023,,6/20/2023,,,,,3.41%,630.50,21.50,1.472,86,445.14,609.62,18%,134%,1.46%,4.83%,4.46%,212.61%,223.09%,66.1,3.53%,-6.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/3/2017,620.00,,,6/26/2023,,6/26/2023,,,,,3.47%,620.00,21.50,1.472,86,445.14,609.62,17%,138%,1.46%,4.83%,4.53%,217.90%,228.56%,66.1,3.53%,-8.42%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/4/2017,620.00,,,7/3/2023,,7/3/2023,,,,,3.47%,620.00,21.50,1.472,86,445.14,609.62,17%,138%,1.46%,4.83%,4.53%,217.90%,228.56%,66.1,3.53%,-8.42%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/5/2017,615.00,,,7/10/2023,,7/10/2023,,,,,3.50%,615.00,21.50,1.472,86,445.14,609.62,17%,139%,1.46%,4.83%,4.57%,220.49%,231.24%,66.1,3.53%,-9.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/6/2017,613.00,,,7/17/2023,,7/17/2023,,,,,3.51%,613.00,21.50,1.472,86,445.14,609.62,16%,140%,1.46%,4.83%,4.58%,221.53%,232.32%,66.1,3.53%,-9.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/9/2017,618.50,,,7/24/2023,,7/24/2023,,,,,3.48%,618.50,21.50,1.472,86,445.14,609.62,17%,138%,1.46%,4.83%,4.54%,218.67%,229.36%,66.1,3.53%,-8.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/10/2017,616.50,,,7/31/2023,,7/31/2023,,,,,3.49%,616.50,21.50,1.472,86,445.14,609.62,17%,139%,1.46%,4.83%,4.56%,219.71%,230.43%,66.1,3.53%,-8.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/11/2017,615.00,,,8/7/2023,,8/7/2023,,,,,3.50%,615.00,21.50,1.472,86,445.14,609.62,17%,139%,1.46%,4.83%,4.57%,220.49%,231.24%,66.1,3.53%,-9.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/12/2017,616.00,,,8/14/2023,,8/14/2023,,,,,3.49%,616.00,21.50,1.472,86,445.14,609.62,17%,139%,1.46%,4.83%,4.56%,219.97%,230.70%,66.1,3.53%,-9.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/13/2017,613.50,,,8/21/2023,,8/21/2023,,,,,3.50%,613.50,21.50,1.472,86,445.14,609.62,16%,140%,1.46%,4.83%,4.58%,221.27%,232.05%,66.1,3.53%,-9.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/16/2017,610.50,,,8/28/2023,,8/28/2023,,,,,3.52%,610.50,21.50,1.472,86,445.14,609.62,16%,141%,1.46%,4.83%,4.60%,222.85%,233.68%,66.1,3.53%,-9.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/17/2017,611.00,,,9/4/2023,,9/5/2023,,,,,3.52%,611.00,21.50,1.472,86,445.14,609.62,16%,141%,1.46%,4.83%,4.60%,222.59%,233.40%,66.1,3.53%,-9.75%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/18/2017,615.50,,,9/11/2023,,9/11/2023,,,,,3.49%,615.50,21.50,1.472,86,445.14,609.62,17%,139%,1.46%,4.83%,4.57%,220.23%,230.97%,66.1,3.53%,-9.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/19/2017,600.00,,,9/18/2023,,9/18/2023,,,,,3.58%,600.00,21.50,1.472,86,445.14,609.62,15%,145%,1.46%,4.83%,4.68%,228.50%,239.52%,66.1,3.53%,-11.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/20/2017,596.50,,,9/25/2023,,9/25/2023,,,,,3.60%,596.50,21.50,1.472,86,445.14,609.62,15%,147%,1.46%,4.83%,4.71%,230.43%,241.51%,66.1,3.53%,-11.89%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/23/2017,599.50,,,10/2/2023,,10/2/2023,,,,,3.59%,599.50,21.50,1.472,86,445.14,609.62,15%,146%,1.46%,4.83%,4.69%,228.77%,239.80%,66.1,3.53%,-11.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/24/2017,599.00,,,10/9/2023,,10/9/2023,,,,,3.59%,599.00,21.50,1.472,86,445.14,609.62,15%,146%,1.46%,4.83%,4.69%,229.05%,240.08%,66.1,3.53%,-11.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/25/2017,588.50,,,10/16/2023,,10/16/2023,,,,,3.65%,588.50,21.50,1.472,86,445.14,609.62,14%,150%,1.46%,4.83%,4.77%,234.92%,246.15%,66.1,3.53%,-13.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/26/2017,587.00,,,10/23/2023,,10/23/2023,,,,,3.66%,587.00,21.50,1.472,86,445.14,609.62,14%,151%,1.46%,4.83%,4.79%,235.78%,247.04%,66.1,3.53%,-13.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/27/2017,591.00,,,10/30/2023,,10/30/2023,,,,,3.64%,591.00,21.50,1.472,86,445.14,609.62,14%,149%,1.46%,4.83%,4.75%,233.50%,244.69%,66.1,3.53%,-12.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/30/2017,595.00,,,11/6/2023,,11/6/2023,,,,,3.61%,595.00,21.50,1.472,86,445.14,609.62,15%,148%,1.46%,4.83%,4.72%,231.26%,242.37%,66.1,3.53%,-12.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,10/31/2017,593.50,,,11/13/2023,,11/13/2023,,,,,3.62%,593.50,21.50,1.472,86,445.14,609.62,14%,148%,1.46%,4.83%,4.73%,232.10%,243.24%,66.1,3.53%,-12.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,11/1/2017,582.00,,,11/20/2023,,11/20/2023,,,,,3.69%,582.00,21.50,1.472,86,445.14,609.62,13%,153%,1.46%,4.83%,4.83%,238.66%,250.02%,66.1,3.53%,-14.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,11/2/2017,583.00,,,11/27/2023,,11/27/2023,,,,,3.69%,583.00,21.50,1.472,86,445.14,609.62,13%,153%,1.46%,4.83%,4.82%,238.08%,249.42%,66.1,3.53%,-13.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,11/3/2017,591.00,,,12/4/2023,,12/4/2023,,,,,3.64%,591.00,21.50,1.472,86,445.14,609.62,14%,149%,1.46%,4.83%,4.75%,233.50%,244.69%,66.1,3.53%,-12.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,11/6/2017,585.00,,,12/11/2023,,12/11/2023,,,,,3.68%,585.00,21.50,1.472,86,445.14,609.62,14%,152%,1.46%,4.83%,4.80%,236.92%,248.22%,66.1,3.53%,-13.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,11/7/2017,579.00,,,12/18/2023,,12/18/2023,,,,,3.71%,579.00,21.50,1.472,86,445.14,609.62,13%,154%,1.46%,4.83%,4.85%,240.41%,251.83%,66.1,3.53%,-14.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,11/8/2017,570.00,,,12/26/2023,,12/26/2023,,,,,3.77%,570.00,21.50,1.472,86,445.14,609.62,12%,158%,1.46%,4.83%,4.93%,245.79%,257.39%,66.1,3.53%,-15.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,11/9/2017,564.00,,,1/2/2024,,1/2/2024,,,,,3.81%,564.00,21.50,1.472,86,445.14,609.62,12%,161%,1.46%,4.83%,4.98%,249.47%,261.19%,66.1,3.53%,-16.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,11/10/2017,556.00,,,1/8/2024,,1/8/2024,,,,,3.87%,556.00,21.50,1.472,86,445.14,609.62,11%,165%,1.46%,4.83%,5.05%,254.50%,266.38%,66.1,3.53%,-17.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,11/13/2017,537.00,,,1/15/2024,,1/16/2024,,,,,4.00%,537.00,21.50,1.472,86,445.14,609.62,9%,174%,1.46%,4.83%,5.23%,267.04%,279.35%,66.1,3.53%,-20.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,11/14/2017,539.00,,,1/22/2024,,1/22/2024,,,,,3.99%,539.00,21.50,1.472,86,445.14,609.62,9%,173%,1.46%,4.83%,5.21%,265.68%,277.94%,66.1,3.53%,-20.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,11/15/2017,540.50,,,1/29/2024,,1/29/2024,,,,,3.98%,540.50,21.50,1.472,86,445.14,609.62,9%,173%,1.46%,4.83%,5.20%,264.66%,276.89%,66.1,3.53%,-20.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,11/16/2017,542.00,,,2/5/2024,,2/5/2024,,,,,3.97%,542.00,21.50,1.472,86,445.14,609.62,9%,172%,1.46%,4.83%,5.18%,263.65%,275.85%,66.1,3.53%,-19.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,11/17/2017,535.50,,,2/12/2024,,2/12/2024,,,,,4.01%,535.50,21.50,1.472,86,445.14,609.62,9%,175%,1.46%,4.83%,5.25%,268.07%,280.41%,66.1,3.53%,-20.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,11/20/2017,544.50,,,2/19/2024,,2/20/2024,,,,,3.95%,544.50,21.50,1.472,86,445.14,609.62,10%,170%,1.46%,4.83%,5.16%,261.98%,274.12%,66.1,3.53%,-19.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,11/21/2017,543.50,,,2/26/2024,,2/26/2024,,,,,3.96%,543.50,21.50,1.472,86,445.14,609.62,10%,171%,1.46%,4.83%,5.17%,262.65%,274.81%,66.1,3.53%,-19.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,11/22/2017,542.00,,,3/4/2024,,3/4/2024,,,,,3.97%,542.00,21.50,1.472,86,445.14,609.62,9%,172%,1.46%,4.83%,5.18%,263.65%,275.85%,66.1,3.53%,-19.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,11/23/2017,543.50,,,3/11/2024,,3/11/2024,,,,,3.96%,543.50,21.50,1.472,86,445.14,609.62,10%,171%,1.46%,4.83%,5.17%,262.65%,274.81%,66.1,3.53%,-19.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,11/24/2017,542.00,,,3/18/2024,,3/18/2024,,,,,3.97%,542.00,21.50,1.472,86,445.14,609.62,9%,172%,1.46%,4.83%,5.18%,263.65%,275.85%,66.1,3.53%,-19.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,11/27/2017,543.50,,,3/25/2024,,3/25/2024,,,,,3.96%,543.50,21.50,1.472,86,445.14,609.62,10%,171%,1.46%,4.83%,5.17%,262.65%,274.81%,66.1,3.53%,-19.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,11/28/2017,547.50,,,4/2/2024,,4/1/2024,,,,,3.93%,547.50,21.50,1.472,86,445.14,609.62,10%,169%,1.46%,4.83%,5.13%,260.00%,272.07%,66.1,3.53%,-19.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2017,11/29/2017,544.00,,,4/8/2024,,4/8/2024,,,,,3.95%,544.00,21.50,1.472,86,445.14,609.62,10%,171%,1.46%,4.83%,5.17%,262.32%,274.47%,66.1,3.53%,-19.65%,,,,,,,,,,,,
