,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,RIO LN,Rio Tinto GBP,,,,,,,,,,90%,6%,$6.832,00,$  3.042,49,$  8.563,94,$      8.308,00,$  12.150,18,11.78%,4.35%,6.55%,20.48%,333.09%,382.36%,156%,,,,,,,NO,,,11.26%,3.47%,7.79%,0.10%,78
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,-0.74%,,Rio Tinto GBP - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,10.38%,11/10/2017,,,,,,,,,,$   5.120,03,-25%,4.62%,$   7.264,10,$   1.750,72,$       1.577,50,$   1.040,33,3.28%,10.38%,6.17%,3.89%,-17.77%,-17.77%,-9%,,,,5Y CAGR,-8.51%,,Rio Tinto GBP - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,11.33%,,Rio Tinto GBP - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Rio Tinto GBP - Rating: 90% - Upside: 6%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2024,12/17/2024,4.820,00,,,,,,,,,,7.08%,4.820,00,341.49,7.853,15,3.289,20,5.535,21,34%,63%,4.35%,10.38%,6.70%,41.74%,41.74%,0,6.17%,-27.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,12/18/2024,4.757,00,,,,,,,,,,7.18%,4.757,00,341.49,7.853,15,3.289,20,5.535,21,32%,65%,4.35%,10.38%,6.79%,43.62%,43.62%,0,6.17%,-28.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,12/19/2024,4.693,00,,,,,,,,,,7.28%,4.693,00,341.49,7.853,15,3.289,20,5.535,21,31%,67%,4.35%,10.38%,6.88%,45.58%,45.58%,0,6.17%,-29.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,12/20/2024,4.668,00,,,,,,,,,,7.32%,4.668,00,341.49,7.853,15,3.289,20,5.535,21,30%,68%,4.35%,10.38%,6.92%,46.36%,46.36%,0,6.17%,-29.89%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,12/23/2024,4.692,00,,,,,,,,,,7.28%,4.692,00,341.49,7.853,15,3.289,20,5.535,21,31%,67%,4.35%,10.38%,6.88%,45.61%,45.61%,0,6.17%,-29.53%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,12/24/2024,4.700,00,,,,,,,,,,7.27%,4.700,00,341.49,7.853,15,3.289,20,5.535,21,31%,67%,4.35%,10.38%,6.87%,45.36%,45.36%,0,6.17%,-29.41%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,12/26/2024,,,,,,,,,,,7.27%,4.700,00,341.49,7.853,15,3.289,20,5.535,21,31%,67%,4.35%,10.38%,6.87%,45.36%,45.36%,0,6.17%,-29.41%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,12/27/2024,4.693,50,,,,,,,,,,7.28%,4.693,50,341.49,7.853,15,3.289,20,5.535,21,31%,67%,4.35%,10.38%,6.88%,45.56%,45.56%,0,6.17%,-29.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,12/30/2024,4.669,50,,,,,,,,,,7.31%,4.669,50,341.49,7.853,15,3.289,20,5.535,21,30%,68%,4.35%,10.38%,6.92%,46.31%,46.31%,0,6.17%,-29.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,12/31/2024,4.723,00,,,,,,,,,,7.23%,4.723,00,341.49,7.853,15,3.289,20,5.535,21,31%,66%,4.35%,10.38%,6.84%,44.65%,44.65%,0,6.17%,-29.06%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/2/2025,4.764,00,,,,,,,,,,5.96%,4.764,00,284.02,6.531,54,2.735,66,4.603,69,53%,37%,4.35%,10.38%,6.78%,43.41%,43.41%,0,6.17%,-28.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/3/2025,4.698,00,,,,,,,,,,6.05%,4.698,00,284.02,6.531,54,2.735,66,4.603,69,52%,39%,4.35%,10.38%,6.88%,45.42%,45.42%,0,6.17%,-29.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/6/2025,4.713,50,,,,,,,,,,6.03%,4.713,50,284.02,6.531,54,2.735,66,4.603,69,52%,39%,4.35%,10.38%,6.85%,44.95%,44.95%,0,6.17%,-29.21%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/7/2025,4.665,50,,,,,,,,,,6.09%,4.665,50,284.02,6.531,54,2.735,66,4.603,69,51%,40%,4.35%,10.38%,6.92%,46.44%,46.44%,0,6.17%,-29.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/8/2025,4.721,50,,,,,,,,,,6.02%,4.721,50,284.02,6.531,54,2.735,66,4.603,69,52%,38%,4.35%,10.38%,6.84%,44.70%,44.70%,0,6.17%,-29.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/9/2025,4.806,00,,,,,,,,,,5.91%,4.806,00,284.02,6.531,54,2.735,66,4.603,69,55%,36%,4.35%,10.38%,6.72%,42.16%,42.16%,0,6.17%,-27.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/10/2025,4.818,00,,,,,,,,,,5.90%,4.818,00,284.02,6.531,54,2.735,66,4.603,69,55%,36%,4.35%,10.38%,6.70%,41.80%,41.80%,0,6.17%,-27.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/13/2025,4.885,00,,,,,,,,,,5.81%,4.885,00,284.02,6.531,54,2.735,66,4.603,69,57%,34%,4.35%,10.38%,6.61%,39.86%,39.86%,0,6.17%,-26.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/14/2025,4.918,00,,,,,,,,,,5.78%,4.918,00,284.02,6.531,54,2.735,66,4.603,69,57%,33%,4.35%,10.38%,6.57%,38.92%,38.92%,0,6.17%,-26.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/15/2025,4.934,00,,,,,,,,,,5.76%,4.934,00,284.02,6.531,54,2.735,66,4.603,69,58%,32%,4.35%,10.38%,6.55%,38.47%,38.47%,0,6.17%,-25.89%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/16/2025,4.931,50,,,,,,,,,,5.76%,4.931,50,284.02,6.531,54,2.735,66,4.603,69,58%,32%,4.35%,10.38%,6.55%,38.54%,38.54%,0,6.17%,-25.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/17/2025,5.041,00,,,,,,,,,,5.63%,5.041,00,284.02,6.531,54,2.735,66,4.603,69,61%,30%,4.35%,10.38%,6.41%,35.53%,35.53%,0,6.17%,-24.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/20/2025,5.091,00,,,,,,,,,,5.58%,5.091,00,284.02,6.531,54,2.735,66,4.603,69,62%,28%,4.35%,10.38%,6.34%,34.20%,34.20%,0,6.17%,-23.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/21/2025,5.023,00,,,,,,,,,,5.65%,5.023,00,284.02,6.531,54,2.735,66,4.603,69,60%,30%,4.35%,10.38%,6.43%,36.01%,36.01%,0,6.17%,-24.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/22/2025,5.001,00,,,,,,,,,,5.68%,5.001,00,284.02,6.531,54,2.735,66,4.603,69,60%,31%,4.35%,10.38%,6.46%,36.61%,36.61%,0,6.17%,-24.89%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/23/2025,4.947,50,,,,,,,,,,5.74%,4.947,50,284.02,6.531,54,2.735,66,4.603,69,58%,32%,4.35%,10.38%,6.53%,38.09%,38.09%,0,6.17%,-25.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/24/2025,4.987,00,,,,,,,,,,5.70%,4.987,00,284.02,6.531,54,2.735,66,4.603,69,59%,31%,4.35%,10.38%,6.48%,37.00%,37.00%,0,6.17%,-25.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/27/2025,4.899,50,,,,,,,,,,5.80%,4.899,50,284.02,6.531,54,2.735,66,4.603,69,57%,33%,4.35%,10.38%,6.59%,39.44%,39.44%,0,6.17%,-26.41%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/28/2025,4.813,00,,,,,,,,,,5.90%,4.813,00,284.02,6.531,54,2.735,66,4.603,69,55%,36%,4.35%,10.38%,6.71%,41.95%,41.95%,0,6.17%,-27.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/29/2025,4.845,00,,,,,,,,,,5.86%,4.845,00,284.02,6.531,54,2.735,66,4.603,69,56%,35%,4.35%,10.38%,6.67%,41.01%,41.01%,0,6.17%,-27.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/30/2025,4.861,00,,,,,,,,,,5.84%,4.861,00,284.02,6.531,54,2.735,66,4.603,69,56%,34%,4.35%,10.38%,6.65%,40.55%,40.55%,0,6.17%,-26.99%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/31/2025,4.891,00,,,,,,,,,,5.81%,4.891,00,284.02,6.531,54,2.735,66,4.603,69,57%,34%,4.35%,10.38%,6.60%,39.69%,39.69%,0,6.17%,-26.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/3/2025,4.835,50,,,,,,,,,,5.87%,4.835,50,284.02,6.531,54,2.735,66,4.603,69,55%,35%,4.35%,10.38%,6.68%,41.29%,41.29%,0,6.17%,-27.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/4/2025,4.878,50,,,,,,,,,,5.82%,4.878,50,284.02,6.531,54,2.735,66,4.603,69,56%,34%,4.35%,10.38%,6.62%,40.04%,40.04%,0,6.17%,-26.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/5/2025,4.900,00,,,,,,,,,,5.80%,4.900,00,284.02,6.531,54,2.735,66,4.603,69,57%,33%,4.35%,10.38%,6.59%,39.43%,39.43%,0,6.17%,-26.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/6/2025,5.026,00,,,,,,,,,,5.65%,5.026,00,284.02,6.531,54,2.735,66,4.603,69,60%,30%,4.35%,10.38%,6.43%,35.93%,35.93%,0,6.17%,-24.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/7/2025,5.015,00,,,,,,,,,,5.66%,5.015,00,284.02,6.531,54,2.735,66,4.603,69,60%,30%,4.35%,10.38%,6.44%,36.23%,36.23%,0,6.17%,-24.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/10/2025,5.016,00,,,,,,,,,,5.66%,5.016,00,284.02,6.531,54,2.735,66,4.603,69,60%,30%,4.35%,10.38%,6.44%,36.20%,36.20%,0,6.17%,-24.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/11/2025,4.954,00,,,,,,,,,,5.73%,4.954,00,284.02,6.531,54,2.735,66,4.603,69,58%,32%,4.35%,10.38%,6.52%,37.91%,37.91%,0,6.17%,-25.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/12/2025,4.999,00,,,,,,,,,,5.68%,4.999,00,284.02,6.531,54,2.735,66,4.603,69,60%,31%,4.35%,10.38%,6.46%,36.67%,36.67%,0,6.17%,-24.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/13/2025,5.039,00,,,,,,,,,,5.64%,5.039,00,284.02,6.531,54,2.735,66,4.603,69,61%,30%,4.35%,10.38%,6.41%,35.58%,35.58%,0,6.17%,-24.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/14/2025,5.054,00,,,,,,,,,,5.62%,5.054,00,284.02,6.531,54,2.735,66,4.603,69,61%,29%,4.35%,10.38%,6.39%,35.18%,35.18%,0,6.17%,-24.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/17/2025,5.085,00,,,,,,,,,,5.59%,5.085,00,284.02,6.531,54,2.735,66,4.603,69,62%,28%,4.35%,10.38%,6.35%,34.36%,34.36%,0,6.17%,-23.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/18/2025,5.081,00,,,,,,,,,,5.59%,5.081,00,284.02,6.531,54,2.735,66,4.603,69,62%,29%,4.35%,10.38%,6.36%,34.46%,34.46%,0,6.17%,-23.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/19/2025,5.036,00,,,,,,,,,,5.64%,5.036,00,284.02,6.531,54,2.735,66,4.603,69,61%,30%,4.35%,10.38%,6.41%,35.66%,35.66%,0,6.17%,-24.36%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/20/2025,5.062,00,,,,,,,,,,5.61%,5.062,00,284.02,6.531,54,2.735,66,4.603,69,61%,29%,4.35%,10.38%,6.38%,34.97%,34.97%,0,6.17%,-23.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/21/2025,5.082,00,,,,,,,,,,5.59%,5.082,00,284.02,6.531,54,2.735,66,4.603,69,62%,29%,4.35%,10.38%,6.36%,34.44%,34.44%,0,6.17%,-23.67%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/24/2025,5.007,00,,,,,,,,,,5.67%,5.007,00,284.02,6.531,54,2.735,66,4.603,69,60%,30%,4.35%,10.38%,6.45%,36.45%,36.45%,0,6.17%,-24.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/25/2025,4.840,00,,,,,,,,,,5.87%,4.840,00,284.02,6.531,54,2.735,66,4.603,69,55%,35%,4.35%,10.38%,6.67%,41.16%,41.16%,0,6.17%,-27.31%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/26/2025,4.884,50,,,,,,,,,,5.81%,4.884,50,284.02,6.531,54,2.735,66,4.603,69,57%,34%,4.35%,10.38%,6.61%,39.87%,39.87%,0,6.17%,-26.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/27/2025,4.818,50,,,,,,,,,,5.89%,4.818,50,284.02,6.531,54,2.735,66,4.603,69,55%,36%,4.35%,10.38%,6.70%,41.79%,41.79%,0,6.17%,-27.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/28/2025,4.794,00,,,,,,,,,,5.92%,4.794,00,284.02,6.531,54,2.735,66,4.603,69,54%,36%,4.35%,10.38%,6.74%,42.51%,42.51%,0,6.17%,-28.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/3/2025,4.877,00,,,,,,,,,,5.82%,4.877,00,284.02,6.531,54,2.735,66,4.603,69,56%,34%,4.35%,10.38%,6.62%,40.09%,40.09%,0,6.17%,-26.75%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/4/2025,4.850,00,,,,,,,,,,5.86%,4.850,00,284.02,6.531,54,2.735,66,4.603,69,56%,35%,4.35%,10.38%,6.66%,40.87%,40.87%,0,6.17%,-27.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/5/2025,4.904,00,,,,,,,,,,5.79%,4.904,00,284.02,6.531,54,2.735,66,4.603,69,57%,33%,4.35%,10.38%,6.59%,39.31%,39.31%,0,6.17%,-26.34%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/6/2025,4.791,00,,,,,,,,,,5.93%,4.791,00,284.02,6.531,54,2.735,66,4.603,69,54%,36%,4.35%,10.38%,6.74%,42.60%,42.60%,0,6.17%,-28.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/7/2025,4.802,50,,,,,,,,,,5.91%,4.802,50,284.02,6.531,54,2.735,66,4.603,69,54%,36%,4.35%,10.38%,6.73%,42.26%,42.26%,0,6.17%,-27.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/10/2025,4.828,50,,,,,,,,,,5.88%,4.828,50,284.02,6.531,54,2.735,66,4.603,69,55%,35%,4.35%,10.38%,6.69%,41.49%,41.49%,0,6.17%,-27.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/11/2025,4.760,00,,,,,,,,,,5.97%,4.760,00,284.02,6.531,54,2.735,66,4.603,69,53%,37%,4.35%,10.38%,6.79%,43.53%,43.53%,0,6.17%,-28.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/12/2025,4.690,50,,,,,,,,,,6.06%,4.690,50,284.02,6.531,54,2.735,66,4.603,69,51%,39%,4.35%,10.38%,6.89%,45.66%,45.66%,0,6.17%,-29.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/13/2025,4.730,00,,,,,,,,,,6.00%,4.730,00,284.02,6.531,54,2.735,66,4.603,69,53%,38%,4.35%,10.38%,6.83%,44.44%,44.44%,0,6.17%,-28.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/14/2025,4.818,00,,,,,,,,,,5.90%,4.818,00,284.02,6.531,54,2.735,66,4.603,69,55%,36%,4.35%,10.38%,6.70%,41.80%,41.80%,0,6.17%,-27.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/17/2025,4.890,50,,,,,,,,,,5.81%,4.890,50,284.02,6.531,54,2.735,66,4.603,69,57%,34%,4.35%,10.38%,6.61%,39.70%,39.70%,0,6.17%,-26.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/18/2025,4.907,00,,,,,,,,,,5.79%,4.907,00,284.02,6.531,54,2.735,66,4.603,69,57%,33%,4.35%,10.38%,6.58%,39.23%,39.23%,0,6.17%,-26.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/19/2025,4.906,50,,,,,,,,,,5.79%,4.906,50,284.02,6.531,54,2.735,66,4.603,69,57%,33%,4.35%,10.38%,6.58%,39.24%,39.24%,0,6.17%,-26.31%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/20/2025,4.843,00,,,,,,,,,,5.86%,4.843,00,284.02,6.531,54,2.735,66,4.603,69,56%,35%,4.35%,10.38%,6.67%,41.07%,41.07%,0,6.17%,-27.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/21/2025,4.757,00,,,,,,,,,,5.97%,4.757,00,284.02,6.531,54,2.735,66,4.603,69,53%,37%,4.35%,10.38%,6.79%,43.62%,43.62%,0,6.17%,-28.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/24/2025,4.827,50,,,,,,,,,,5.88%,4.827,50,284.02,6.531,54,2.735,66,4.603,69,55%,35%,4.35%,10.38%,6.69%,41.52%,41.52%,0,6.17%,-27.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/25/2025,4.856,00,,,,,,,,,,5.85%,4.856,00,284.02,6.531,54,2.735,66,4.603,69,56%,35%,4.35%,10.38%,6.65%,40.69%,40.69%,0,6.17%,-27.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/26/2025,4.879,50,,,,,,,,,,5.82%,4.879,50,284.02,6.531,54,2.735,66,4.603,69,56%,34%,4.35%,10.38%,6.62%,40.01%,40.01%,0,6.17%,-26.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/27/2025,4.813,50,,,,,,,,,,5.90%,4.813,50,284.02,6.531,54,2.735,66,4.603,69,55%,36%,4.35%,10.38%,6.71%,41.93%,41.93%,0,6.17%,-27.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/28/2025,4.716,00,,,,,,,,,,6.02%,4.716,00,284.02,6.531,54,2.735,66,4.603,69,52%,38%,4.35%,10.38%,6.85%,44.87%,44.87%,0,6.17%,-29.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/31/2025,4.586,50,,,,,,,,,,6.19%,4.586,50,284.02,6.531,54,2.735,66,4.603,69,49%,42%,4.35%,10.38%,7.04%,48.96%,48.96%,0,6.17%,-31.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/1/2025,4.654,50,,,,,,,,,,6.10%,4.654,50,284.02,6.531,54,2.735,66,4.603,69,51%,40%,4.35%,10.38%,6.94%,46.78%,46.78%,0,6.17%,-30.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/2/2025,4.601,50,,,,,,,,,,6.17%,4.601,50,284.02,6.531,54,2.735,66,4.603,69,49%,42%,4.35%,10.38%,7.02%,48.47%,48.47%,0,6.17%,-30.89%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/3/2025,4.493,00,,,,,,,,,,6.32%,4.493,00,284.02,6.531,54,2.735,66,4.603,69,46%,45%,4.35%,10.38%,7.19%,52.06%,52.06%,0,6.17%,-32.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/4/2025,4.239,00,,,,,,,,,,6.70%,4.239,00,284.02,6.531,54,2.735,66,4.603,69,40%,54%,4.35%,10.38%,7.62%,61.17%,61.17%,0,6.17%,-36.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/7/2025,4.233,50,,,,,,,,,,6.71%,4.233,50,284.02,6.531,54,2.735,66,4.603,69,39%,54%,4.35%,10.38%,7.63%,61.38%,61.38%,0,6.17%,-36.41%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/8/2025,4.215,50,,,,,,,,,,6.74%,4.215,50,284.02,6.531,54,2.735,66,4.603,69,39%,55%,4.35%,10.38%,7.66%,62.07%,62.07%,0,6.17%,-36.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/9/2025,4.117,00,,,,,,,,,,6.90%,4.117,00,284.02,6.531,54,2.735,66,4.603,69,36%,59%,4.35%,10.38%,7.85%,65.95%,65.95%,0,6.17%,-38.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/10/2025,4.208,00,,,,,,,,,,6.75%,4.208,00,284.02,6.531,54,2.735,66,4.603,69,39%,55%,4.35%,10.38%,7.68%,62.36%,62.36%,0,6.17%,-36.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/11/2025,4.303,50,,,,,,,,,,6.60%,4.303,50,284.02,6.531,54,2.735,66,4.603,69,41%,52%,4.35%,10.38%,7.51%,58.75%,58.75%,0,6.17%,-35.36%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/14/2025,4.343,00,,,,,,,,,,6.54%,4.343,00,284.02,6.531,54,2.735,66,4.603,69,42%,50%,4.35%,10.38%,7.44%,57.31%,57.31%,0,6.17%,-34.77%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/15/2025,4.352,50,,,,,,,,,,6.53%,4.352,50,284.02,6.531,54,2.735,66,4.603,69,43%,50%,4.35%,10.38%,7.42%,56.97%,56.97%,0,6.17%,-34.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/16/2025,4.353,00,,,,,,,,,,6.52%,4.353,00,284.02,6.531,54,2.735,66,4.603,69,43%,50%,4.35%,10.38%,7.42%,56.95%,56.95%,0,6.17%,-34.62%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/17/2025,4.398,00,,,,,,,,,,6.46%,4.398,00,284.02,6.531,54,2.735,66,4.603,69,44%,49%,4.35%,10.38%,7.34%,55.34%,55.34%,0,6.17%,-33.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/22/2025,4.467,00,,,,,,,,,,6.36%,4.467,00,284.02,6.531,54,2.735,66,4.603,69,46%,46%,4.35%,10.38%,7.23%,52.94%,52.94%,0,6.17%,-32.91%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/23/2025,4.585,50,,,,,,,,,,6.19%,4.585,50,284.02,6.531,54,2.735,66,4.603,69,49%,42%,4.35%,10.38%,7.04%,48.99%,48.99%,0,6.17%,-31.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/24/2025,4.613,00,,,,,,,,,,6.16%,4.613,00,284.02,6.531,54,2.735,66,4.603,69,49%,42%,4.35%,10.38%,7.00%,48.10%,48.10%,0,6.17%,-30.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/25/2025,4.550,00,,,,,,,,,,6.24%,4.550,00,284.02,6.531,54,2.735,66,4.603,69,48%,44%,4.35%,10.38%,7.10%,50.15%,50.15%,0,6.17%,-31.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/28/2025,4.525,00,,,,,,,,,,6.28%,4.525,00,284.02,6.531,54,2.735,66,4.603,69,47%,44%,4.35%,10.38%,7.14%,50.98%,50.98%,0,6.17%,-32.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/29/2025,4.546,50,,,,,,,,,,6.25%,4.546,50,284.02,6.531,54,2.735,66,4.603,69,48%,44%,4.35%,10.38%,7.10%,50.27%,50.27%,0,6.17%,-31.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/30/2025,4.447,00,,,,,,,,,,6.39%,4.447,00,284.02,6.531,54,2.735,66,4.603,69,45%,47%,4.35%,10.38%,7.26%,53.63%,53.63%,0,6.17%,-33.21%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/1/2025,4.430,00,,,,,,,,,,6.41%,4.430,00,284.02,6.531,54,2.735,66,4.603,69,45%,47%,4.35%,10.38%,7.29%,54.22%,54.22%,0,6.17%,-33.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/2/2025,4.502,00,,,,,,,,,,6.31%,4.502,00,284.02,6.531,54,2.735,66,4.603,69,47%,45%,4.35%,10.38%,7.18%,51.75%,51.75%,0,6.17%,-32.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/5/2025,,,,,,,,,,,6.31%,4.502,00,284.02,6.531,54,2.735,66,4.603,69,47%,45%,4.35%,10.38%,7.18%,51.75%,51.75%,0,6.17%,-32.38%,,,,,,,,,,,,
