,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,CKN LN,Clarkson PLC,,,,,,,,,,118%,-7%,$4.782,00,$  2.723,59,$   3.417,35,$      4.962,00,$  4.462,29,3.98%,2.11%,2.76%,5.56%,182.79%,199.23%,129%,,,,,,,NO,,,3.82%,1.95%,1.87%,0.03%,62
,,,,,,,,,,,,,,,,,,2018,4/11/2018,3.000,00,,,12/29/2025,,12/29/2025,,,,,2.47%,3.000,00,74.00,3.512,87,2.144,10,2.690,26,63%,17%,2.11%,3.45%,3.13%,59.40%,64.40%,150,2.75%,-13.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/12/2018,2.995,00,,,1/5/2026,,1/5/2026,,,,,2.47%,2.995,00,74.00,3.512,87,2.144,10,2.690,26,62%,17%,2.11%,3.45%,3.14%,59.67%,64.67%,150,2.75%,-13.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/13/2018,3.080,00,,,1/12/2026,,1/12/2026,,,,,2.40%,3.080,00,74.00,3.512,87,2.144,10,2.690,26,68%,14%,2.11%,3.45%,3.05%,55.26%,60.13%,150,2.75%,-10.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/16/2018,3.100,00,,,1/19/2026,,1/20/2026,,,,,2.39%,3.100,00,74.00,3.512,87,2.144,10,2.690,26,70%,13%,2.11%,3.45%,3.03%,54.26%,59.10%,150,2.75%,-10.14%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/17/2018,2.995,00,,,1/26/2026,,1/26/2026,,,,,2.47%,2.995,00,74.00,3.512,87,2.144,10,2.690,26,62%,17%,2.11%,3.45%,3.14%,59.67%,64.67%,150,2.75%,-13.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/18/2018,3.015,00,,,2/2/2026,,2/2/2026,,,,,2.45%,3.015,00,74.00,3.512,87,2.144,10,2.690,26,64%,17%,2.11%,3.45%,3.12%,58.61%,63.58%,150,2.75%,-12.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/19/2018,3.055,00,,,2/9/2026,,2/9/2026,,,,,2.42%,3.055,00,74.00,3.512,87,2.144,10,2.690,26,67%,15%,2.11%,3.45%,3.08%,56.53%,61.44%,150,2.75%,-11.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/20/2018,3.105,00,,,2/16/2026,,2/17/2026,,,,,2.38%,3.105,00,74.00,3.512,87,2.144,10,2.690,26,70%,13%,2.11%,3.45%,3.03%,54.01%,58.84%,150,2.75%,-10.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/23/2018,2.550,00,,,2/23/2026,,2/23/2026,,,,,2.90%,2.550,00,74.00,3.512,87,2.144,10,2.690,26,30%,38%,2.11%,3.45%,3.69%,87.53%,93.41%,150,2.75%,-26.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/24/2018,2.540,00,,,3/2/2026,,3/2/2026,,,,,2.91%,2.540,00,74.00,3.512,87,2.144,10,2.690,26,29%,38%,2.11%,3.45%,3.70%,88.27%,94.17%,150,2.75%,-26.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/25/2018,2.375,00,,,3/9/2026,,3/9/2026,,,,,3.12%,2.375,00,74.00,3.512,87,2.144,10,2.690,26,17%,48%,2.11%,3.45%,3.96%,101.35%,107.66%,150,2.75%,-31.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/26/2018,2.425,00,,,3/16/2026,,3/16/2026,,,,,3.05%,2.425,00,74.00,3.512,87,2.144,10,2.690,26,21%,45%,2.11%,3.45%,3.88%,97.20%,103.38%,150,2.75%,-29.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/27/2018,2.425,00,,,3/23/2026,,3/23/2026,,,,,3.05%,2.425,00,74.00,3.512,87,2.144,10,2.690,26,21%,45%,2.11%,3.45%,3.88%,97.20%,103.38%,150,2.75%,-29.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/30/2018,2.410,00,,,3/30/2026,,3/30/2026,,,,,3.07%,2.410,00,74.00,3.512,87,2.144,10,2.690,26,19%,46%,2.11%,3.45%,3.90%,98.42%,104.65%,150,2.75%,-30.14%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/1/2018,2.420,00,,,4/7/2026,,4/6/2026,,,,,3.06%,2.420,00,74.00,3.512,87,2.144,10,2.690,26,20%,45%,2.11%,3.45%,3.88%,97.60%,103.80%,150,2.75%,-29.86%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/2/2018,2.455,00,,,4/13/2026,,4/13/2026,,,,,3.01%,2.455,00,74.00,3.512,87,2.144,10,2.690,26,23%,43%,2.11%,3.45%,3.83%,94.79%,100.90%,150,2.75%,-28.84%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/3/2018,2.430,00,,,4/20/2026,,4/20/2026,,,,,3.05%,2.430,00,74.00,3.512,87,2.144,10,2.690,26,21%,45%,2.11%,3.45%,3.87%,96.79%,102.96%,150,2.75%,-29.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/4/2018,2.480,00,,,4/27/2026,,4/27/2026,,,,,2.98%,2.480,00,74.00,3.512,87,2.144,10,2.690,26,25%,42%,2.11%,3.45%,3.79%,92.82%,98.87%,150,2.75%,-28.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/8/2018,2.545,00,,,5/4/2026,,5/4/2026,,,,,2.91%,2.545,00,74.00,3.512,87,2.144,10,2.690,26,29%,38%,2.11%,3.45%,3.69%,87.90%,93.79%,150,2.75%,-26.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/9/2018,2.510,00,,,5/11/2026,,5/11/2026,,,,,2.95%,2.510,00,74.00,3.512,87,2.144,10,2.690,26,27%,40%,2.11%,3.45%,3.75%,90.52%,96.49%,150,2.75%,-27.25%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/10/2018,2.545,00,,,5/18/2026,,5/18/2026,,,,,2.91%,2.545,00,74.00,3.512,87,2.144,10,2.690,26,29%,38%,2.11%,3.45%,3.69%,87.90%,93.79%,150,2.75%,-26.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/11/2018,2.500,00,,,5/25/2026,,5/26/2026,,,,,2.96%,2.500,00,74.00,3.512,87,2.144,10,2.690,26,26%,41%,2.11%,3.45%,3.76%,91.28%,97.28%,150,2.75%,-27.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/14/2018,2.505,00,,,6/1/2026,,6/1/2026,,,,,2.95%,2.505,00,74.00,3.512,87,2.144,10,2.690,26,26%,40%,2.11%,3.45%,3.75%,90.90%,96.89%,150,2.75%,-27.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/15/2018,2.500,00,,,6/8/2026,,6/8/2026,,,,,2.96%,2.500,00,74.00,3.512,87,2.144,10,2.690,26,26%,41%,2.11%,3.45%,3.76%,91.28%,97.28%,150,2.75%,-27.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/16/2018,2.545,00,,,6/15/2026,,6/15/2026,,,,,2.91%,2.545,00,74.00,3.512,87,2.144,10,2.690,26,29%,38%,2.11%,3.45%,3.69%,87.90%,93.79%,150,2.75%,-26.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/17/2018,2.475,00,,,6/22/2026,,6/22/2026,,,,,2.99%,2.475,00,74.00,3.512,87,2.144,10,2.690,26,24%,42%,2.11%,3.45%,3.80%,93.21%,99.27%,150,2.75%,-28.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/18/2018,2.500,00,,,6/29/2026,,6/29/2026,,,,,2.96%,2.500,00,74.00,3.512,87,2.144,10,2.690,26,26%,41%,2.11%,3.45%,3.76%,91.28%,97.28%,150,2.75%,-27.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/21/2018,2.500,00,,,7/6/2026,,7/6/2026,,,,,2.96%,2.500,00,74.00,3.512,87,2.144,10,2.690,26,26%,41%,2.11%,3.45%,3.76%,91.28%,97.28%,150,2.75%,-27.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/22/2018,2.595,00,,,7/13/2026,,7/13/2026,,,,,2.85%,2.595,00,74.00,3.512,87,2.144,10,2.690,26,33%,35%,2.11%,3.45%,3.62%,84.28%,90.06%,150,2.75%,-24.78%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/23/2018,2.585,00,,,7/20/2026,,7/20/2026,,,,,2.86%,2.585,00,74.00,3.512,87,2.144,10,2.690,26,32%,36%,2.11%,3.45%,3.64%,84.99%,90.79%,150,2.75%,-25.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/24/2018,2.560,00,,,,,,,,,,2.89%,2.560,00,74.00,3.512,87,2.144,10,2.690,26,30%,37%,2.11%,3.45%,3.67%,86.80%,92.66%,150,2.75%,-25.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/25/2018,2.585,00,,,,,,,,,,2.86%,2.585,00,74.00,3.512,87,2.144,10,2.690,26,32%,36%,2.11%,3.45%,3.64%,84.99%,90.79%,150,2.75%,-25.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/29/2018,2.555,00,,,,,,,,,,2.90%,2.555,00,74.00,3.512,87,2.144,10,2.690,26,30%,37%,2.11%,3.45%,3.68%,87.16%,93.03%,150,2.75%,-25.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/30/2018,2.505,00,,,,,,,,,,2.95%,2.505,00,74.00,3.512,87,2.144,10,2.690,26,26%,40%,2.11%,3.45%,3.75%,90.90%,96.89%,150,2.75%,-27.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/31/2018,2.555,00,,,,,,,,,,2.90%,2.555,00,74.00,3.512,87,2.144,10,2.690,26,30%,37%,2.11%,3.45%,3.68%,87.16%,93.03%,150,2.75%,-25.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/1/2018,2.585,00,,,,,,,,,,2.86%,2.585,00,74.00,3.512,87,2.144,10,2.690,26,32%,36%,2.11%,3.45%,3.64%,84.99%,90.79%,150,2.75%,-25.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/4/2018,2.710,00,,,,,,,,,,2.73%,2.710,00,74.00,3.512,87,2.144,10,2.690,26,41%,30%,2.11%,3.45%,3.47%,76.46%,81.99%,150,2.75%,-21.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/5/2018,2.725,00,,,,,,,,,,2.72%,2.725,00,74.00,3.512,87,2.144,10,2.690,26,42%,29%,2.11%,3.45%,3.45%,75.49%,80.99%,150,2.75%,-21.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/6/2018,2.655,00,,,,,,,,,,2.79%,2.655,00,74.00,3.512,87,2.144,10,2.690,26,37%,32%,2.11%,3.45%,3.54%,80.11%,85.76%,150,2.75%,-23.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/7/2018,2.570,00,,,,,,,,,,2.88%,2.570,00,74.00,3.512,87,2.144,10,2.690,26,31%,37%,2.11%,3.45%,3.66%,86.07%,91.91%,150,2.75%,-25.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/8/2018,2.505,00,,,,,,,,,,2.95%,2.505,00,74.00,3.512,87,2.144,10,2.690,26,26%,40%,2.11%,3.45%,3.75%,90.90%,96.89%,150,2.75%,-27.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/11/2018,2.515,00,,,,,,,,,,2.94%,2.515,00,74.00,3.512,87,2.144,10,2.690,26,27%,40%,2.11%,3.45%,3.74%,90.14%,96.10%,150,2.75%,-27.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/12/2018,2.570,00,,,,,,,,,,2.88%,2.570,00,74.00,3.512,87,2.144,10,2.690,26,31%,37%,2.11%,3.45%,3.66%,86.07%,91.91%,150,2.75%,-25.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/13/2018,2.565,00,,,,,,,,,,2.88%,2.565,00,74.00,3.512,87,2.144,10,2.690,26,31%,37%,2.11%,3.45%,3.66%,86.43%,92.28%,150,2.75%,-25.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/14/2018,2.565,00,,,,,,,,,,2.88%,2.565,00,74.00,3.512,87,2.144,10,2.690,26,31%,37%,2.11%,3.45%,3.66%,86.43%,92.28%,150,2.75%,-25.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/15/2018,2.560,00,,,,,,,,,,2.89%,2.560,00,74.00,3.512,87,2.144,10,2.690,26,30%,37%,2.11%,3.45%,3.67%,86.80%,92.66%,150,2.75%,-25.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/18/2018,2.560,00,,,,,,,,,,2.89%,2.560,00,74.00,3.512,87,2.144,10,2.690,26,30%,37%,2.11%,3.45%,3.67%,86.80%,92.66%,150,2.75%,-25.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/19/2018,2.530,00,,,,,,,,,,2.92%,2.530,00,74.00,3.512,87,2.144,10,2.690,26,28%,39%,2.11%,3.45%,3.72%,89.01%,94.94%,150,2.75%,-26.67%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/20/2018,2.570,00,,,,,,,,,,2.88%,2.570,00,74.00,3.512,87,2.144,10,2.690,26,31%,37%,2.11%,3.45%,3.66%,86.07%,91.91%,150,2.75%,-25.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/21/2018,2.540,00,,,,,,,,,,2.91%,2.540,00,74.00,3.512,87,2.144,10,2.690,26,29%,38%,2.11%,3.45%,3.70%,88.27%,94.17%,150,2.75%,-26.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/22/2018,2.635,00,,,,,,,,,,2.81%,2.635,00,74.00,3.512,87,2.144,10,2.690,26,36%,33%,2.11%,3.45%,3.57%,81.48%,87.17%,150,2.75%,-23.62%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/25/2018,2.645,00,,,,,,,,,,2.80%,2.645,00,74.00,3.512,87,2.144,10,2.690,26,37%,33%,2.11%,3.45%,3.55%,80.79%,86.47%,150,2.75%,-23.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/26/2018,2.575,00,,,,,,,,,,2.87%,2.575,00,74.00,3.512,87,2.144,10,2.690,26,31%,36%,2.11%,3.45%,3.65%,85.71%,91.53%,150,2.75%,-25.36%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/27/2018,2.465,00,,,,,,,,,,3.00%,2.465,00,74.00,3.512,87,2.144,10,2.690,26,23%,43%,2.11%,3.45%,3.81%,94.00%,100.08%,150,2.75%,-28.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/28/2018,2.400,00,,,,,,,,,,3.08%,2.400,00,74.00,3.512,87,2.144,10,2.690,26,19%,46%,2.11%,3.45%,3.92%,99.25%,105.50%,150,2.75%,-30.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/29/2018,2.300,00,,,,,,,,,,3.22%,2.300,00,74.00,3.512,87,2.144,10,2.690,26,11%,53%,2.11%,3.45%,4.09%,107.91%,114.43%,150,2.75%,-33.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/2/2018,2.340,00,,,,,,,,,,3.16%,2.340,00,74.00,3.512,87,2.144,10,2.690,26,14%,50%,2.11%,3.45%,4.02%,104.36%,110.77%,150,2.75%,-32.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/3/2018,2.320,00,,,,,,,,,,3.19%,2.320,00,74.00,3.512,87,2.144,10,2.690,26,13%,51%,2.11%,3.45%,4.05%,106.12%,112.59%,150,2.75%,-32.75%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/4/2018,2.375,00,,,,,,,,,,3.12%,2.375,00,74.00,3.512,87,2.144,10,2.690,26,17%,48%,2.11%,3.45%,3.96%,101.35%,107.66%,150,2.75%,-31.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/5/2018,2.330,00,,,,,,,,,,3.18%,2.330,00,74.00,3.512,87,2.144,10,2.690,26,14%,51%,2.11%,3.45%,4.03%,105.24%,111.67%,150,2.75%,-32.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/6/2018,2.350,00,,,,,,,,,,3.15%,2.350,00,74.00,3.512,87,2.144,10,2.690,26,15%,49%,2.11%,3.45%,4.00%,103.49%,109.87%,150,2.75%,-31.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/9/2018,2.370,00,,,,,,,,,,3.12%,2.370,00,74.00,3.512,87,2.144,10,2.690,26,17%,48%,2.11%,3.45%,3.97%,101.77%,108.10%,150,2.75%,-31.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/10/2018,2.315,00,,,,,,,,,,3.20%,2.315,00,74.00,3.512,87,2.144,10,2.690,26,12%,52%,2.11%,3.45%,4.06%,106.57%,113.05%,150,2.75%,-32.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/11/2018,2.330,00,,,,,,,,,,3.18%,2.330,00,74.00,3.512,87,2.144,10,2.690,26,14%,51%,2.11%,3.45%,4.03%,105.24%,111.67%,150,2.75%,-32.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/12/2018,2.320,00,,,,,,,,,,3.19%,2.320,00,74.00,3.512,87,2.144,10,2.690,26,13%,51%,2.11%,3.45%,4.05%,106.12%,112.59%,150,2.75%,-32.75%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/13/2018,2.365,00,,,,,,,,,,3.13%,2.365,00,74.00,3.512,87,2.144,10,2.690,26,16%,49%,2.11%,3.45%,3.97%,102.20%,108.54%,150,2.75%,-31.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/16/2018,2.420,00,,,,,,,,,,3.06%,2.420,00,74.00,3.512,87,2.144,10,2.690,26,20%,45%,2.11%,3.45%,3.88%,97.60%,103.80%,150,2.75%,-29.86%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/17/2018,2.450,00,,,,,,,,,,3.02%,2.450,00,74.00,3.512,87,2.144,10,2.690,26,22%,43%,2.11%,3.45%,3.84%,95.18%,101.31%,150,2.75%,-28.99%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/18/2018,2.420,00,,,,,,,,,,3.06%,2.420,00,74.00,3.512,87,2.144,10,2.690,26,20%,45%,2.11%,3.45%,3.88%,97.60%,103.80%,150,2.75%,-29.86%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/19/2018,2.445,00,,,,,,,,,,3.03%,2.445,00,74.00,3.512,87,2.144,10,2.690,26,22%,44%,2.11%,3.45%,3.84%,95.58%,101.72%,150,2.75%,-29.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/20/2018,2.395,00,,,,,,,,,,3.09%,2.395,00,74.00,3.512,87,2.144,10,2.690,26,18%,47%,2.11%,3.45%,3.92%,99.67%,105.93%,150,2.75%,-30.58%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/23/2018,2.460,00,,,,,,,,,,3.01%,2.460,00,74.00,3.512,87,2.144,10,2.690,26,23%,43%,2.11%,3.45%,3.82%,94.39%,100.49%,150,2.75%,-28.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/24/2018,2.400,00,,,,,,,,,,3.08%,2.400,00,74.00,3.512,87,2.144,10,2.690,26,19%,46%,2.11%,3.45%,3.92%,99.25%,105.50%,150,2.75%,-30.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/25/2018,2.450,00,,,,,,,,,,3.02%,2.450,00,74.00,3.512,87,2.144,10,2.690,26,22%,43%,2.11%,3.45%,3.84%,95.18%,101.31%,150,2.75%,-28.99%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/26/2018,2.535,00,,,,,,,,,,2.92%,2.535,00,74.00,3.512,87,2.144,10,2.690,26,29%,39%,2.11%,3.45%,3.71%,88.64%,94.56%,150,2.75%,-26.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/27/2018,2.550,00,,,,,,,,,,2.90%,2.550,00,74.00,3.512,87,2.144,10,2.690,26,30%,38%,2.11%,3.45%,3.69%,87.53%,93.41%,150,2.75%,-26.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/30/2018,2.535,00,,,,,,,,,,2.92%,2.535,00,74.00,3.512,87,2.144,10,2.690,26,29%,39%,2.11%,3.45%,3.71%,88.64%,94.56%,150,2.75%,-26.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/31/2018,2.550,00,,,,,,,,,,2.90%,2.550,00,74.00,3.512,87,2.144,10,2.690,26,30%,38%,2.11%,3.45%,3.69%,87.53%,93.41%,150,2.75%,-26.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/1/2018,2.570,00,,,,,,,,,,2.88%,2.570,00,74.00,3.512,87,2.144,10,2.690,26,31%,37%,2.11%,3.45%,3.66%,86.07%,91.91%,150,2.75%,-25.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/2/2018,2.475,00,,,,,,,,,,2.99%,2.475,00,74.00,3.512,87,2.144,10,2.690,26,24%,42%,2.11%,3.45%,3.80%,93.21%,99.27%,150,2.75%,-28.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/3/2018,2.545,00,,,,,,,,,,2.91%,2.545,00,74.00,3.512,87,2.144,10,2.690,26,29%,38%,2.11%,3.45%,3.69%,87.90%,93.79%,150,2.75%,-26.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/6/2018,2.520,00,,,,,,,,,,2.94%,2.520,00,74.00,3.512,87,2.144,10,2.690,26,27%,39%,2.11%,3.45%,3.73%,89.76%,95.71%,150,2.75%,-26.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/7/2018,2.540,00,,,,,,,,,,2.91%,2.540,00,74.00,3.512,87,2.144,10,2.690,26,29%,38%,2.11%,3.45%,3.70%,88.27%,94.17%,150,2.75%,-26.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/8/2018,2.595,00,,,,,,,,,,2.85%,2.595,00,74.00,3.512,87,2.144,10,2.690,26,33%,35%,2.11%,3.45%,3.62%,84.28%,90.06%,150,2.75%,-24.78%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/9/2018,2.550,00,,,,,,,,,,2.90%,2.550,00,74.00,3.512,87,2.144,10,2.690,26,30%,38%,2.11%,3.45%,3.69%,87.53%,93.41%,150,2.75%,-26.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/10/2018,2.585,00,,,,,,,,,,2.86%,2.585,00,74.00,3.512,87,2.144,10,2.690,26,32%,36%,2.11%,3.45%,3.64%,84.99%,90.79%,150,2.75%,-25.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/13/2018,2.755,00,,,,,,,,,,2.69%,2.755,00,74.00,3.512,87,2.144,10,2.690,26,45%,28%,2.11%,3.45%,3.41%,73.58%,79.02%,150,2.75%,-20.14%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/14/2018,2.680,00,,,,,,,,,,2.76%,2.680,00,74.00,3.512,87,2.144,10,2.690,26,39%,31%,2.11%,3.45%,3.51%,78.43%,84.03%,150,2.75%,-22.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/15/2018,2.615,00,,,,,,,,,,2.83%,2.615,00,74.00,3.512,87,2.144,10,2.690,26,34%,34%,2.11%,3.45%,3.59%,82.87%,88.60%,150,2.75%,-24.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/16/2018,2.610,00,,,,,,,,,,2.84%,2.610,00,74.00,3.512,87,2.144,10,2.690,26,34%,35%,2.11%,3.45%,3.60%,83.22%,88.97%,150,2.75%,-24.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/17/2018,2.660,00,,,,,,,,,,2.78%,2.660,00,74.00,3.512,87,2.144,10,2.690,26,38%,32%,2.11%,3.45%,3.53%,79.77%,85.41%,150,2.75%,-22.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/20/2018,2.725,00,,,,,,,,,,2.72%,2.725,00,74.00,3.512,87,2.144,10,2.690,26,42%,29%,2.11%,3.45%,3.45%,75.49%,80.99%,150,2.75%,-21.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/21/2018,2.750,00,,,,,,,,,,2.69%,2.750,00,74.00,3.512,87,2.144,10,2.690,26,44%,28%,2.11%,3.45%,3.42%,73.89%,79.35%,150,2.75%,-20.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/22/2018,2.800,00,,,,,,,,,,2.64%,2.800,00,74.00,3.512,87,2.144,10,2.690,26,48%,25%,2.11%,3.45%,3.36%,70.79%,76.14%,150,2.75%,-18.84%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/23/2018,2.770,00,,,,,,,,,,2.67%,2.770,00,74.00,3.512,87,2.144,10,2.690,26,46%,27%,2.11%,3.45%,3.39%,72.64%,78.05%,150,2.75%,-19.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/24/2018,2.790,00,,,,,,,,,,2.65%,2.790,00,74.00,3.512,87,2.144,10,2.690,26,47%,26%,2.11%,3.45%,3.37%,71.40%,76.77%,150,2.75%,-19.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/28/2018,2.775,00,,,,,,,,,,2.67%,2.775,00,74.00,3.512,87,2.144,10,2.690,26,46%,27%,2.11%,3.45%,3.39%,72.32%,77.73%,150,2.75%,-19.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/29/2018,2.760,00,,,,,,,,,,2.68%,2.760,00,74.00,3.512,87,2.144,10,2.690,26,45%,27%,2.11%,3.45%,3.41%,73.26%,78.70%,150,2.75%,-20.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/30/2018,2.900,00,,,,,,,,,,2.55%,2.900,00,74.00,3.512,87,2.144,10,2.690,26,55%,21%,2.11%,3.45%,3.24%,64.90%,70.07%,150,2.75%,-15.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/31/2018,2.855,00,,,,,,,,,,2.59%,2.855,00,74.00,3.512,87,2.144,10,2.690,26,52%,23%,2.11%,3.45%,3.29%,67.50%,72.75%,150,2.75%,-17.25%,,,,,,,,,,,,
