,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,ITRK LN,Intertek Group PLC,,,,,,,,,,48%,33%,$5.820,00,$  4.049,97,$   5.516,65,$      6.440,00,$   7.724,51,3.05%,1.41%,2.03%,4.16%,121.46%,132.96%,132%,,,,,,,NO,,,2.94%,1.25%,1.69%,0.03%,56
,,,,,,,,,,,,,,,,,,2025,1/6/2025,4.696,00,,,,,,,,,,2.33%,4.696,00,109.30,7.724,51,4.049,97,5.516,65,18%,64%,1.41%,2.70%,2.33%,23.94%,23.94%,0,1.98%,-27.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/7/2025,4.730,00,,,,,,,,,,2.31%,4.730,00,109.30,7.724,51,4.049,97,5.516,65,19%,63%,1.41%,2.70%,2.31%,23.04%,23.04%,0,1.98%,-26.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/8/2025,4.784,00,,,,,,,,,,2.28%,4.784,00,109.30,7.724,51,4.049,97,5.516,65,20%,61%,1.41%,2.70%,2.28%,21.66%,21.66%,0,1.98%,-25.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/9/2025,4.848,00,,,,,,,,,,2.25%,4.848,00,109.30,7.724,51,4.049,97,5.516,65,22%,59%,1.41%,2.70%,2.25%,20.05%,20.05%,0,1.98%,-24.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/10/2025,4.786,00,,,,,,,,,,2.28%,4.786,00,109.30,7.724,51,4.049,97,5.516,65,20%,61%,1.41%,2.70%,2.28%,21.60%,21.60%,0,1.98%,-25.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/13/2025,4.800,00,,,,,,,,,,2.28%,4.800,00,109.30,7.724,51,4.049,97,5.516,65,20%,61%,1.41%,2.70%,2.28%,21.25%,21.25%,0,1.98%,-25.47%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/14/2025,4.764,00,,,,,,,,,,2.29%,4.764,00,109.30,7.724,51,4.049,97,5.516,65,19%,62%,1.41%,2.70%,2.29%,22.17%,22.17%,0,1.98%,-26.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/15/2025,4.780,00,,,,,,,,,,2.29%,4.780,00,109.30,7.724,51,4.049,97,5.516,65,20%,62%,1.41%,2.70%,2.29%,21.76%,21.76%,0,1.98%,-25.78%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/16/2025,4.902,00,,,,,,,,,,2.23%,4.902,00,109.30,7.724,51,4.049,97,5.516,65,23%,58%,1.41%,2.70%,2.23%,18.73%,18.73%,0,1.98%,-23.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/17/2025,4.938,00,,,,,,,,,,2.21%,4.938,00,109.30,7.724,51,4.049,97,5.516,65,24%,56%,1.41%,2.70%,2.21%,17.86%,17.86%,0,1.98%,-23.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/20/2025,5.005,00,,,,,,,,,,2.18%,5.005,00,109.30,7.724,51,4.049,97,5.516,65,26%,54%,1.41%,2.70%,2.18%,16.28%,16.28%,0,1.98%,-22.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/21/2025,5.000,00,,,,,,,,,,2.19%,5.000,00,109.30,7.724,51,4.049,97,5.516,65,26%,54%,1.41%,2.70%,2.19%,16.40%,16.40%,0,1.98%,-22.36%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/22/2025,4.996,00,,,,,,,,,,2.19%,4.996,00,109.30,7.724,51,4.049,97,5.516,65,26%,55%,1.41%,2.70%,2.19%,16.49%,16.49%,0,1.98%,-22.42%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/23/2025,4.978,00,,,,,,,,,,2.20%,4.978,00,109.30,7.724,51,4.049,97,5.516,65,25%,55%,1.41%,2.70%,2.20%,16.91%,16.91%,0,1.98%,-22.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/24/2025,5.045,00,,,,,,,,,,2.17%,5.045,00,109.30,7.724,51,4.049,97,5.516,65,27%,53%,1.41%,2.70%,2.17%,15.36%,15.36%,0,1.98%,-21.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/27/2025,5.030,00,,,,,,,,,,2.17%,5.030,00,109.30,7.724,51,4.049,97,5.516,65,27%,54%,1.41%,2.70%,2.17%,15.71%,15.71%,0,1.98%,-21.89%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/28/2025,5.070,00,,,,,,,,,,2.16%,5.070,00,109.30,7.724,51,4.049,97,5.516,65,28%,52%,1.41%,2.70%,2.16%,14.79%,14.79%,0,1.98%,-21.27%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/29/2025,5.070,00,,,,,,,,,,2.16%,5.070,00,109.30,7.724,51,4.049,97,5.516,65,28%,52%,1.41%,2.70%,2.16%,14.79%,14.79%,0,1.98%,-21.27%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/30/2025,5.080,00,,,,,,,,,,2.15%,5.080,00,109.30,7.724,51,4.049,97,5.516,65,28%,52%,1.41%,2.70%,2.15%,14.57%,14.57%,0,1.98%,-21.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,1/31/2025,5.110,00,,,,,,,,,,2.14%,5.110,00,109.30,7.724,51,4.049,97,5.516,65,29%,51%,1.41%,2.70%,2.14%,13.89%,13.89%,0,1.98%,-20.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/3/2025,5.060,00,,,,,,,,,,2.16%,5.060,00,109.30,7.724,51,4.049,97,5.516,65,27%,53%,1.41%,2.70%,2.16%,15.02%,15.02%,0,1.98%,-21.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/4/2025,5.055,00,,,,,,,,,,2.16%,5.055,00,109.30,7.724,51,4.049,97,5.516,65,27%,53%,1.41%,2.70%,2.16%,15.13%,15.13%,0,1.98%,-21.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/5/2025,5.090,00,,,,,,,,,,2.15%,5.090,00,109.30,7.724,51,4.049,97,5.516,65,28%,52%,1.41%,2.70%,2.15%,14.34%,14.34%,0,1.98%,-20.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/6/2025,5.080,00,,,,,,,,,,2.15%,5.080,00,109.30,7.724,51,4.049,97,5.516,65,28%,52%,1.41%,2.70%,2.15%,14.57%,14.57%,0,1.98%,-21.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/7/2025,5.040,00,,,,,,,,,,2.17%,5.040,00,109.30,7.724,51,4.049,97,5.516,65,27%,53%,1.41%,2.70%,2.17%,15.48%,15.48%,0,1.98%,-21.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/10/2025,5.100,00,,,,,,,,,,2.14%,5.100,00,109.30,7.724,51,4.049,97,5.516,65,29%,51%,1.41%,2.70%,2.14%,14.12%,14.12%,0,1.98%,-20.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/11/2025,5.260,00,,,,,,,,,,2.08%,5.260,00,109.30,7.724,51,4.049,97,5.516,65,33%,47%,1.41%,2.70%,2.08%,10.65%,10.65%,0,1.98%,-18.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/12/2025,5.340,00,,,,,,,,,,2.05%,5.340,00,109.30,7.724,51,4.049,97,5.516,65,35%,45%,1.41%,2.70%,2.05%,8.99%,8.99%,0,1.98%,-17.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/13/2025,5.310,00,,,,,,,,,,2.06%,5.310,00,109.30,7.724,51,4.049,97,5.516,65,34%,45%,1.41%,2.70%,2.06%,9.60%,9.60%,0,1.98%,-17.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/14/2025,5.315,00,,,,,,,,,,2.06%,5.315,00,109.30,7.724,51,4.049,97,5.516,65,34%,45%,1.41%,2.70%,2.06%,9.50%,9.50%,0,1.98%,-17.47%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/17/2025,5.300,00,,,,,,,,,,2.06%,5.300,00,109.30,7.724,51,4.049,97,5.516,65,34%,46%,1.41%,2.70%,2.06%,9.81%,9.81%,0,1.98%,-17.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/18/2025,5.310,00,,,,,,,,,,2.06%,5.310,00,109.30,7.724,51,4.049,97,5.516,65,34%,45%,1.41%,2.70%,2.06%,9.60%,9.60%,0,1.98%,-17.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/19/2025,5.275,00,,,,,,,,,,2.07%,5.275,00,109.30,7.724,51,4.049,97,5.516,65,33%,46%,1.41%,2.70%,2.07%,10.33%,10.33%,0,1.98%,-18.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/20/2025,5.280,00,,,,,,,,,,2.07%,5.280,00,109.30,7.724,51,4.049,97,5.516,65,33%,46%,1.41%,2.70%,2.07%,10.23%,10.23%,0,1.98%,-18.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/21/2025,5.255,00,,,,,,,,,,2.08%,5.255,00,109.30,7.724,51,4.049,97,5.516,65,33%,47%,1.41%,2.70%,2.08%,10.75%,10.75%,0,1.98%,-18.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/24/2025,5.260,00,,,,,,,,,,2.08%,5.260,00,109.30,7.724,51,4.049,97,5.516,65,33%,47%,1.41%,2.70%,2.08%,10.65%,10.65%,0,1.98%,-18.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/25/2025,5.230,00,,,,,,,,,,2.09%,5.230,00,109.30,7.724,51,4.049,97,5.516,65,32%,48%,1.41%,2.70%,2.09%,11.28%,11.28%,0,1.98%,-18.79%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/26/2025,5.120,00,,,,,,,,,,2.13%,5.120,00,109.30,7.724,51,4.049,97,5.516,65,29%,51%,1.41%,2.70%,2.13%,13.67%,13.67%,0,1.98%,-20.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/27/2025,5.125,00,,,,,,,,,,2.13%,5.125,00,109.30,7.724,51,4.049,97,5.516,65,29%,51%,1.41%,2.70%,2.13%,13.56%,13.56%,0,1.98%,-20.42%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,2/28/2025,5.135,00,,,,,,,,,,2.13%,5.135,00,109.30,7.724,51,4.049,97,5.516,65,30%,50%,1.41%,2.70%,2.13%,13.34%,13.34%,0,1.98%,-20.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/3/2025,5.155,00,,,,,,,,,,2.12%,5.155,00,109.30,7.724,51,4.049,97,5.516,65,30%,50%,1.41%,2.70%,2.12%,12.90%,12.90%,0,1.98%,-19.95%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/4/2025,5.385,00,,,,,,,,,,2.03%,5.385,00,109.30,7.724,51,4.049,97,5.516,65,36%,43%,1.41%,2.70%,2.03%,8.08%,8.08%,0,1.98%,-16.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/5/2025,5.250,00,,,,,,,,,,2.08%,5.250,00,109.30,7.724,51,4.049,97,5.516,65,33%,47%,1.41%,2.70%,2.08%,10.86%,10.86%,0,1.98%,-18.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/6/2025,5.210,00,,,,,,,,,,2.10%,5.210,00,109.30,7.724,51,4.049,97,5.516,65,32%,48%,1.41%,2.70%,2.10%,11.71%,11.71%,0,1.98%,-19.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/7/2025,5.215,00,,,,,,,,,,2.10%,5.215,00,109.30,7.724,51,4.049,97,5.516,65,32%,48%,1.41%,2.70%,2.10%,11.60%,11.60%,0,1.98%,-19.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/10/2025,5.170,00,,,,,,,,,,2.11%,5.170,00,109.30,7.724,51,4.049,97,5.516,65,30%,49%,1.41%,2.70%,2.11%,12.57%,12.57%,0,1.98%,-19.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/11/2025,4.960,00,,,,,,,,,,2.20%,4.960,00,109.30,7.724,51,4.049,97,5.516,65,25%,56%,1.41%,2.70%,2.20%,17.34%,17.34%,0,1.98%,-22.98%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/12/2025,4.994,00,,,,,,,,,,2.19%,4.994,00,109.30,7.724,51,4.049,97,5.516,65,26%,55%,1.41%,2.70%,2.19%,16.54%,16.54%,0,1.98%,-22.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/13/2025,4.880,00,,,,,,,,,,2.24%,4.880,00,109.30,7.724,51,4.049,97,5.516,65,23%,58%,1.41%,2.70%,2.24%,19.26%,19.26%,0,1.98%,-24.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/14/2025,4.886,00,,,,,,,,,,2.24%,4.886,00,109.30,7.724,51,4.049,97,5.516,65,23%,58%,1.41%,2.70%,2.24%,19.12%,19.12%,0,1.98%,-24.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/17/2025,4.898,00,,,,,,,,,,2.23%,4.898,00,109.30,7.724,51,4.049,97,5.516,65,23%,58%,1.41%,2.70%,2.23%,18.82%,18.82%,0,1.98%,-23.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/18/2025,4.866,00,,,,,,,,,,2.25%,4.866,00,109.30,7.724,51,4.049,97,5.516,65,22%,59%,1.41%,2.70%,2.25%,19.61%,19.61%,0,1.98%,-24.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/19/2025,4.880,00,,,,,,,,,,2.24%,4.880,00,109.30,7.724,51,4.049,97,5.516,65,23%,58%,1.41%,2.70%,2.24%,19.26%,19.26%,0,1.98%,-24.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/20/2025,4.910,00,,,,,,,,,,2.23%,4.910,00,109.30,7.724,51,4.049,97,5.516,65,23%,57%,1.41%,2.70%,2.23%,18.53%,18.53%,0,1.98%,-23.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/21/2025,4.894,00,,,,,,,,,,2.23%,4.894,00,109.30,7.724,51,4.049,97,5.516,65,23%,58%,1.41%,2.70%,2.23%,18.92%,18.92%,0,1.98%,-24.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/24/2025,4.942,00,,,,,,,,,,2.21%,4.942,00,109.30,7.724,51,4.049,97,5.516,65,24%,56%,1.41%,2.70%,2.21%,17.77%,17.77%,0,1.98%,-23.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/25/2025,4.976,00,,,,,,,,,,2.20%,4.976,00,109.30,7.724,51,4.049,97,5.516,65,25%,55%,1.41%,2.70%,2.20%,16.96%,16.96%,0,1.98%,-22.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/26/2025,4.954,00,,,,,,,,,,2.21%,4.954,00,109.30,7.724,51,4.049,97,5.516,65,25%,56%,1.41%,2.70%,2.21%,17.48%,17.48%,0,1.98%,-23.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/27/2025,4.964,00,,,,,,,,,,2.20%,4.964,00,109.30,7.724,51,4.049,97,5.516,65,25%,56%,1.41%,2.70%,2.20%,17.24%,17.24%,0,1.98%,-22.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/28/2025,5.020,00,,,,,,,,,,2.18%,5.020,00,109.30,7.724,51,4.049,97,5.516,65,26%,54%,1.41%,2.70%,2.18%,15.94%,15.94%,0,1.98%,-22.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,3/31/2025,5.005,00,,,,,,,,,,2.18%,5.005,00,109.30,7.724,51,4.049,97,5.516,65,26%,54%,1.41%,2.70%,2.18%,16.28%,16.28%,0,1.98%,-22.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/1/2025,5.045,00,,,,,,,,,,2.17%,5.045,00,109.30,7.724,51,4.049,97,5.516,65,27%,53%,1.41%,2.70%,2.17%,15.36%,15.36%,0,1.98%,-21.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/2/2025,5.000,00,,,,,,,,,,2.19%,5.000,00,109.30,7.724,51,4.049,97,5.516,65,26%,54%,1.41%,2.70%,2.19%,16.40%,16.40%,0,1.98%,-22.36%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/3/2025,4.804,00,,,,,,,,,,2.28%,4.804,00,109.30,7.724,51,4.049,97,5.516,65,21%,61%,1.41%,2.70%,2.28%,21.15%,21.15%,0,1.98%,-25.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/4/2025,4.540,00,,,,,,,,,,2.41%,4.540,00,109.30,7.724,51,4.049,97,5.516,65,13%,70%,1.41%,2.70%,2.41%,28.19%,28.19%,0,1.98%,-29.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/7/2025,4.206,00,,,,,,,,,,2.60%,4.206,00,109.30,7.724,51,4.049,97,5.516,65,4%,84%,1.41%,2.70%,2.60%,38.37%,38.37%,0,1.98%,-34.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/8/2025,4.270,00,,,,,,,,,,2.56%,4.270,00,109.30,7.724,51,4.049,97,5.516,65,6%,81%,1.41%,2.70%,2.56%,36.30%,36.30%,0,1.98%,-33.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/9/2025,4.064,00,,,,,,,,,,2.69%,4.064,00,109.30,7.724,51,4.049,97,5.516,65,0%,90%,1.41%,2.70%,2.69%,43.21%,43.21%,0,1.98%,-36.89%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/10/2025,4.334,00,,,,,,,,,,2.52%,4.334,00,109.30,7.724,51,4.049,97,5.516,65,8%,78%,1.41%,2.70%,2.52%,34.29%,34.29%,0,1.98%,-32.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/11/2025,4.368,00,,,,,,,,,,2.50%,4.368,00,109.30,7.724,51,4.049,97,5.516,65,9%,77%,1.41%,2.70%,2.50%,33.24%,33.24%,0,1.98%,-32.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/14/2025,4.446,00,,,,,,,,,,2.46%,4.446,00,109.30,7.724,51,4.049,97,5.516,65,11%,74%,1.41%,2.70%,2.46%,30.90%,30.90%,0,1.98%,-30.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/15/2025,4.588,00,,,,,,,,,,2.38%,4.588,00,109.30,7.724,51,4.049,97,5.516,65,15%,68%,1.41%,2.70%,2.38%,26.85%,26.85%,0,1.98%,-28.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/16/2025,4.530,00,,,,,,,,,,2.41%,4.530,00,109.30,7.724,51,4.049,97,5.516,65,13%,71%,1.41%,2.70%,2.41%,28.48%,28.48%,0,1.98%,-29.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/17/2025,4.552,00,,,,,,,,,,2.40%,4.552,00,109.30,7.724,51,4.049,97,5.516,65,14%,70%,1.41%,2.70%,2.40%,27.86%,27.86%,0,1.98%,-29.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/22/2025,4.524,00,,,,,,,,,,2.42%,4.524,00,109.30,7.724,51,4.049,97,5.516,65,13%,71%,1.41%,2.70%,2.42%,28.65%,28.65%,0,1.98%,-29.75%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/23/2025,4.570,00,,,,,,,,,,2.39%,4.570,00,109.30,7.724,51,4.049,97,5.516,65,14%,69%,1.41%,2.70%,2.39%,27.35%,27.35%,0,1.98%,-29.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/24/2025,4.554,00,,,,,,,,,,2.40%,4.554,00,109.30,7.724,51,4.049,97,5.516,65,14%,70%,1.41%,2.70%,2.40%,27.80%,27.80%,0,1.98%,-29.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/25/2025,4.594,00,,,,,,,,,,2.38%,4.594,00,109.30,7.724,51,4.049,97,5.516,65,15%,68%,1.41%,2.70%,2.38%,26.69%,26.69%,0,1.98%,-28.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/28/2025,4.528,00,,,,,,,,,,2.41%,4.528,00,109.30,7.724,51,4.049,97,5.516,65,13%,71%,1.41%,2.70%,2.41%,28.53%,28.53%,0,1.98%,-29.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/29/2025,4.536,00,,,,,,,,,,2.41%,4.536,00,109.30,7.724,51,4.049,97,5.516,65,13%,70%,1.41%,2.70%,2.41%,28.31%,28.31%,0,1.98%,-29.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,4/30/2025,4.584,00,,,,,,,,,,2.38%,4.584,00,109.30,7.724,51,4.049,97,5.516,65,15%,69%,1.41%,2.70%,2.38%,26.96%,26.96%,0,1.98%,-28.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/1/2025,4.594,00,,,,,,,,,,2.38%,4.594,00,109.30,7.724,51,4.049,97,5.516,65,15%,68%,1.41%,2.70%,2.38%,26.69%,26.69%,0,1.98%,-28.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/2/2025,4.640,00,,,,,,,,,,2.36%,4.640,00,109.30,7.724,51,4.049,97,5.516,65,16%,66%,1.41%,2.70%,2.36%,25.43%,25.43%,0,1.98%,-27.95%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/5/2025,,,,,,,,,,,2.36%,4.640,00,109.30,7.724,51,4.049,97,5.516,65,16%,66%,1.41%,2.70%,2.36%,25.43%,25.43%,0,1.98%,-27.95%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/6/2025,4.662,00,,,,,,,,,,2.34%,4.662,00,109.30,7.724,51,4.049,97,5.516,65,17%,66%,1.41%,2.70%,2.34%,24.84%,24.84%,0,1.98%,-27.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/7/2025,4.648,00,,,,,,,,,,2.35%,4.648,00,109.30,7.724,51,4.049,97,5.516,65,16%,66%,1.41%,2.70%,2.35%,25.22%,25.22%,0,1.98%,-27.83%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/8/2025,4.688,00,,,,,,,,,,2.33%,4.688,00,109.30,7.724,51,4.049,97,5.516,65,17%,65%,1.41%,2.70%,2.33%,24.15%,24.15%,0,1.98%,-27.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/9/2025,4.738,00,,,,,,,,,,2.31%,4.738,00,109.30,7.724,51,4.049,97,5.516,65,19%,63%,1.41%,2.70%,2.31%,22.84%,22.84%,0,1.98%,-26.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/12/2025,4.862,00,,,,,,,,,,2.25%,4.862,00,109.30,7.724,51,4.049,97,5.516,65,22%,59%,1.41%,2.70%,2.25%,19.70%,19.70%,0,1.98%,-24.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/13/2025,4.936,00,,,,,,,,,,2.21%,4.936,00,109.30,7.724,51,4.049,97,5.516,65,24%,56%,1.41%,2.70%,2.21%,17.91%,17.91%,0,1.98%,-23.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/14/2025,4.938,00,,,,,,,,,,2.21%,4.938,00,109.30,7.724,51,4.049,97,5.516,65,24%,56%,1.41%,2.70%,2.21%,17.86%,17.86%,0,1.98%,-23.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/15/2025,4.996,00,,,,,,,,,,2.19%,4.996,00,109.30,7.724,51,4.049,97,5.516,65,26%,55%,1.41%,2.70%,2.19%,16.49%,16.49%,0,1.98%,-22.42%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/16/2025,4.958,00,,,,,,,,,,2.20%,4.958,00,109.30,7.724,51,4.049,97,5.516,65,25%,56%,1.41%,2.70%,2.20%,17.39%,17.39%,0,1.98%,-23.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/19/2025,4.942,00,,,,,,,,,,2.21%,4.942,00,109.30,7.724,51,4.049,97,5.516,65,24%,56%,1.41%,2.70%,2.21%,17.77%,17.77%,0,1.98%,-23.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/20/2025,4.956,00,,,,,,,,,,2.21%,4.956,00,109.30,7.724,51,4.049,97,5.516,65,25%,56%,1.41%,2.70%,2.21%,17.43%,17.43%,0,1.98%,-23.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/21/2025,4.920,00,,,,,,,,,,2.22%,4.920,00,109.30,7.724,51,4.049,97,5.516,65,24%,57%,1.41%,2.70%,2.22%,18.29%,18.29%,0,1.98%,-23.60%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/22/2025,4.758,00,,,,,,,,,,2.30%,4.758,00,109.30,7.724,51,4.049,97,5.516,65,19%,62%,1.41%,2.70%,2.30%,22.32%,22.32%,0,1.98%,-26.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/23/2025,4.758,00,,,,,,,,,,2.30%,4.758,00,109.30,7.724,51,4.049,97,5.516,65,19%,62%,1.41%,2.70%,2.30%,22.32%,22.32%,0,1.98%,-26.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/26/2025,,,,,,,,,,,2.30%,4.758,00,109.30,7.724,51,4.049,97,5.516,65,19%,62%,1.41%,2.70%,2.30%,22.32%,22.32%,0,1.98%,-26.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/27/2025,4.784,00,,,,,,,,,,2.28%,4.784,00,109.30,7.724,51,4.049,97,5.516,65,20%,61%,1.41%,2.70%,2.28%,21.66%,21.66%,0,1.98%,-25.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/28/2025,4.808,00,,,,,,,,,,2.27%,4.808,00,109.30,7.724,51,4.049,97,5.516,65,21%,61%,1.41%,2.70%,2.27%,21.05%,21.05%,0,1.98%,-25.34%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2025,5/29/2025,4.746,00,,,,,,,,,,2.30%,4.746,00,109.30,7.724,51,4.049,97,5.516,65,19%,63%,1.41%,2.70%,2.30%,22.63%,22.63%,0,1.98%,-26.30%,,,,,,,,,,,,
