,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,CWK LN,Cranswick PLC,,,,,,,,,,107%,-3%,$5.480,00,$   3.204,17,$  4.520,00,$      5.690,00,$  5.340,43,2.95%,1.53%,1.90%,4.31%,189.95%,200.33%,126%,,,,,,,NO,,,2.79%,1.44%,1.35%,0.02%,68
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.00%,,Cranswick PLC - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,2.54%,11/10/2017,,,,,,,,,,$  4.520,00,-18%,1.49%,$  5.340,43,$   2.162,94,$       1.890,00,$   1.533,28,1.38%,2.54%,1.80%,1.43%,-3.69%,-3.69%,-21%,,,,5Y CAGR,2.71%,,Cranswick PLC - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,7.65%,,Cranswick PLC - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Cranswick PLC - Rating: 107% - Upside: -3%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2022,1/10/2022,3.812,00,,,,,,,,,,2.00%,3.812,00,76.20,4.993,14,2.995,80,4.226,06,41%,31%,1.53%,2.54%,2.14%,43.76%,43.76%,0,1.80%,-8.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,1/11/2022,3.800,00,,,,,,,,,,2.01%,3.800,00,76.20,4.993,14,2.995,80,4.226,06,40%,31%,1.53%,2.54%,2.14%,44.21%,44.21%,0,1.80%,-8.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,1/12/2022,3.786,00,,,,,,,,,,2.01%,3.786,00,76.20,4.993,14,2.995,80,4.226,06,40%,32%,1.53%,2.54%,2.15%,44.74%,44.74%,0,1.80%,-8.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,1/13/2022,3.806,00,,,,,,,,,,2.00%,3.806,00,76.20,4.993,14,2.995,80,4.226,06,41%,31%,1.53%,2.54%,2.14%,43.98%,43.98%,0,1.80%,-8.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,1/14/2022,3.798,00,,,,,,,,,,2.01%,3.798,00,76.20,4.993,14,2.995,80,4.226,06,40%,31%,1.53%,2.54%,2.15%,44.29%,44.29%,0,1.80%,-8.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,1/17/2022,3.786,00,,,,,,,,,,2.01%,3.786,00,76.20,4.993,14,2.995,80,4.226,06,40%,32%,1.53%,2.54%,2.15%,44.74%,44.74%,0,1.80%,-8.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,1/18/2022,3.780,00,,,,,,,,,,2.02%,3.780,00,76.20,4.993,14,2.995,80,4.226,06,39%,32%,1.53%,2.54%,2.16%,44.97%,44.97%,0,1.80%,-8.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,1/19/2022,3.792,00,,,,,,,,,,2.01%,3.792,00,76.20,4.993,14,2.995,80,4.226,06,40%,32%,1.53%,2.54%,2.15%,44.51%,44.51%,0,1.80%,-8.58%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,1/20/2022,3.762,00,,,,,,,,,,2.03%,3.762,00,76.20,4.993,14,2.995,80,4.226,06,38%,33%,1.53%,2.54%,2.17%,45.67%,45.67%,0,1.80%,-9.31%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,1/21/2022,3.684,00,,,,,,,,,,2.07%,3.684,00,76.20,4.993,14,2.995,80,4.226,06,34%,36%,1.53%,2.54%,2.21%,48.75%,48.75%,0,1.80%,-11.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,1/24/2022,3.636,00,,,,,,,,,,2.10%,3.636,00,76.20,4.993,14,2.995,80,4.226,06,32%,37%,1.53%,2.54%,2.24%,50.72%,50.72%,0,1.80%,-12.34%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,1/25/2022,3.622,00,,,,,,,,,,2.10%,3.622,00,76.20,4.993,14,2.995,80,4.226,06,31%,38%,1.53%,2.54%,2.25%,51.30%,51.30%,0,1.80%,-12.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,1/26/2022,3.622,00,,,,,,,,,,2.10%,3.622,00,76.20,4.993,14,2.995,80,4.226,06,31%,38%,1.53%,2.54%,2.25%,51.30%,51.30%,0,1.80%,-12.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,1/27/2022,3.646,00,,,,,,,,,,2.09%,3.646,00,76.20,4.993,14,2.995,80,4.226,06,33%,37%,1.53%,2.54%,2.24%,50.30%,50.30%,0,1.80%,-12.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,1/28/2022,3.630,00,,,,,,,,,,2.10%,3.630,00,76.20,4.993,14,2.995,80,4.226,06,32%,38%,1.53%,2.54%,2.25%,50.96%,50.96%,0,1.80%,-12.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,1/31/2022,3.664,00,,,,,,,,,,2.08%,3.664,00,76.20,4.993,14,2.995,80,4.226,06,33%,36%,1.53%,2.54%,2.22%,49.56%,49.56%,0,1.80%,-11.67%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,2/1/2022,3.722,00,,,,,,,,,,2.05%,3.722,00,76.20,4.993,14,2.995,80,4.226,06,36%,34%,1.53%,2.54%,2.19%,47.23%,47.23%,0,1.80%,-10.27%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,2/2/2022,3.720,00,,,,,,,,,,2.05%,3.720,00,76.20,4.993,14,2.995,80,4.226,06,36%,34%,1.53%,2.54%,2.19%,47.31%,47.31%,0,1.80%,-10.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,2/3/2022,3.766,00,,,,,,,,,,2.02%,3.766,00,76.20,4.993,14,2.995,80,4.226,06,39%,33%,1.53%,2.54%,2.16%,45.51%,45.51%,0,1.80%,-9.21%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,2/4/2022,3.780,00,,,,,,,,,,2.02%,3.780,00,76.20,4.993,14,2.995,80,4.226,06,39%,32%,1.53%,2.54%,2.16%,44.97%,44.97%,0,1.80%,-8.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,2/7/2022,3.800,00,,,,,,,,,,2.01%,3.800,00,76.20,4.993,14,2.995,80,4.226,06,40%,31%,1.53%,2.54%,2.14%,44.21%,44.21%,0,1.80%,-8.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,2/8/2022,3.786,00,,,,,,,,,,2.01%,3.786,00,76.20,4.993,14,2.995,80,4.226,06,40%,32%,1.53%,2.54%,2.15%,44.74%,44.74%,0,1.80%,-8.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,2/9/2022,3.820,00,,,,,,,,,,1.99%,3.820,00,76.20,4.993,14,2.995,80,4.226,06,41%,31%,1.53%,2.54%,2.13%,43.46%,43.46%,0,1.80%,-7.91%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,2/10/2022,3.752,00,,,,,,,,,,2.03%,3.752,00,76.20,4.993,14,2.995,80,4.226,06,38%,33%,1.53%,2.54%,2.17%,46.06%,46.06%,0,1.80%,-9.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,2/11/2022,3.756,00,,,,,,,,,,2.03%,3.756,00,76.20,4.993,14,2.995,80,4.226,06,38%,33%,1.53%,2.54%,2.17%,45.90%,45.90%,0,1.80%,-9.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,2/14/2022,3.710,00,,,,,,,,,,2.05%,3.710,00,76.20,4.993,14,2.995,80,4.226,06,36%,35%,1.53%,2.54%,2.20%,47.71%,47.71%,0,1.80%,-10.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,2/15/2022,3.714,00,,,,,,,,,,2.05%,3.714,00,76.20,4.993,14,2.995,80,4.226,06,36%,34%,1.53%,2.54%,2.19%,47.55%,47.55%,0,1.80%,-10.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,2/16/2022,3.696,00,,,,,,,,,,2.06%,3.696,00,76.20,4.993,14,2.995,80,4.226,06,35%,35%,1.53%,2.54%,2.21%,48.27%,48.27%,0,1.80%,-10.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,2/17/2022,3.688,00,,,,,,,,,,2.07%,3.688,00,76.20,4.993,14,2.995,80,4.226,06,35%,35%,1.53%,2.54%,2.21%,48.59%,48.59%,0,1.80%,-11.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,2/18/2022,3.694,00,,,,,,,,,,2.06%,3.694,00,76.20,4.993,14,2.995,80,4.226,06,35%,35%,1.53%,2.54%,2.21%,48.35%,48.35%,0,1.80%,-10.95%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,2/21/2022,3.670,00,,,,,,,,,,2.08%,3.670,00,76.20,4.993,14,2.995,80,4.226,06,34%,36%,1.53%,2.54%,2.22%,49.32%,49.32%,0,1.80%,-11.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,2/22/2022,3.602,00,,,,,,,,,,2.12%,3.602,00,76.20,4.993,14,2.995,80,4.226,06,30%,39%,1.53%,2.54%,2.26%,52.14%,52.14%,0,1.80%,-13.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,2/23/2022,3.590,00,,,,,,,,,,2.12%,3.590,00,76.20,4.993,14,2.995,80,4.226,06,30%,39%,1.53%,2.54%,2.27%,52.65%,52.65%,0,1.80%,-13.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,2/24/2022,3.484,00,,,,,,,,,,2.19%,3.484,00,76.20,4.993,14,2.995,80,4.226,06,24%,43%,1.53%,2.54%,2.34%,57.29%,57.29%,0,1.80%,-16.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,2/25/2022,3.510,00,,,,,,,,,,2.17%,3.510,00,76.20,4.993,14,2.995,80,4.226,06,26%,42%,1.53%,2.54%,2.32%,56.13%,56.13%,0,1.80%,-15.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,2/28/2022,3.516,00,,,,,,,,,,2.17%,3.516,00,76.20,4.993,14,2.995,80,4.226,06,26%,42%,1.53%,2.54%,2.32%,55.86%,55.86%,0,1.80%,-15.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/1/2022,3.444,00,,,,,,,,,,2.21%,3.444,00,76.20,4.993,14,2.995,80,4.226,06,22%,45%,1.53%,2.54%,2.37%,59.12%,59.12%,0,1.80%,-16.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/2/2022,3.432,00,,,,,,,,,,2.22%,3.432,00,76.20,4.993,14,2.995,80,4.226,06,22%,45%,1.53%,2.54%,2.37%,59.67%,59.67%,0,1.80%,-17.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/3/2022,3.316,00,,,,,,,,,,2.30%,3.316,00,76.20,4.993,14,2.995,80,4.226,06,16%,51%,1.53%,2.54%,2.46%,65.26%,65.26%,0,1.80%,-20.06%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/4/2022,3.294,00,,,,,,,,,,2.31%,3.294,00,76.20,4.993,14,2.995,80,4.226,06,15%,52%,1.53%,2.54%,2.47%,66.36%,66.36%,0,1.80%,-20.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/7/2022,3.248,00,,,,,,,,,,2.35%,3.248,00,76.20,4.993,14,2.995,80,4.226,06,13%,54%,1.53%,2.54%,2.51%,68.72%,68.72%,0,1.80%,-21.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/8/2022,3.182,00,,,,,,,,,,2.39%,3.182,00,76.20,4.993,14,2.995,80,4.226,06,9%,57%,1.53%,2.54%,2.56%,72.22%,72.22%,0,1.80%,-23.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/9/2022,3.326,00,,,,,,,,,,2.29%,3.326,00,76.20,4.993,14,2.995,80,4.226,06,17%,50%,1.53%,2.54%,2.45%,64.76%,64.76%,0,1.80%,-19.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/10/2022,3.326,00,,,,,,,,,,2.29%,3.326,00,76.20,4.993,14,2.995,80,4.226,06,17%,50%,1.53%,2.54%,2.45%,64.76%,64.76%,0,1.80%,-19.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/11/2022,3.290,00,,,,,,,,,,2.32%,3.290,00,76.20,4.993,14,2.995,80,4.226,06,15%,52%,1.53%,2.54%,2.48%,66.57%,66.57%,0,1.80%,-20.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/14/2022,3.344,00,,,,,,,,,,2.28%,3.344,00,76.20,4.993,14,2.995,80,4.226,06,17%,49%,1.53%,2.54%,2.44%,63.88%,63.88%,0,1.80%,-19.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/15/2022,3.326,00,,,,,,,,,,2.29%,3.326,00,76.20,4.993,14,2.995,80,4.226,06,17%,50%,1.53%,2.54%,2.45%,64.76%,64.76%,0,1.80%,-19.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/16/2022,3.400,00,,,,,,,,,,2.24%,3.400,00,76.20,4.993,14,2.995,80,4.226,06,20%,47%,1.53%,2.54%,2.40%,61.18%,61.18%,0,1.80%,-18.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/17/2022,3.428,00,,,,,,,,,,2.22%,3.428,00,76.20,4.993,14,2.995,80,4.226,06,22%,46%,1.53%,2.54%,2.38%,59.86%,59.86%,0,1.80%,-17.36%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/18/2022,3.458,00,,,,,,,,,,2.20%,3.458,00,76.20,4.993,14,2.995,80,4.226,06,23%,44%,1.53%,2.54%,2.36%,58.47%,58.47%,0,1.80%,-16.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/21/2022,3.430,00,,,,,,,,,,2.22%,3.430,00,76.20,4.993,14,2.995,80,4.226,06,22%,46%,1.53%,2.54%,2.38%,59.77%,59.77%,0,1.80%,-17.31%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/22/2022,3.420,00,,,,,,,,,,2.23%,3.420,00,76.20,4.993,14,2.995,80,4.226,06,21%,46%,1.53%,2.54%,2.38%,60.23%,60.23%,0,1.80%,-17.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/23/2022,3.440,00,,,,,,,,,,2.22%,3.440,00,76.20,4.993,14,2.995,80,4.226,06,22%,45%,1.53%,2.54%,2.37%,59.30%,59.30%,0,1.80%,-17.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/24/2022,3.486,00,,,,,,,,,,2.19%,3.486,00,76.20,4.993,14,2.995,80,4.226,06,25%,43%,1.53%,2.54%,2.34%,57.20%,57.20%,0,1.80%,-15.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/25/2022,3.586,00,,,,,,,,,,2.12%,3.586,00,76.20,4.993,14,2.995,80,4.226,06,30%,39%,1.53%,2.54%,2.27%,52.82%,52.82%,0,1.80%,-13.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/28/2022,3.576,00,,,,,,,,,,2.13%,3.576,00,76.20,4.993,14,2.995,80,4.226,06,29%,40%,1.53%,2.54%,2.28%,53.24%,53.24%,0,1.80%,-13.79%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/29/2022,3.654,00,,,,,,,,,,2.09%,3.654,00,76.20,4.993,14,2.995,80,4.226,06,33%,37%,1.53%,2.54%,2.23%,49.97%,49.97%,0,1.80%,-11.91%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/30/2022,3.572,00,,,,,,,,,,2.13%,3.572,00,76.20,4.993,14,2.995,80,4.226,06,29%,40%,1.53%,2.54%,2.28%,53.42%,53.42%,0,1.80%,-13.89%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,3/31/2022,3.524,00,,,,,,,,,,2.16%,3.524,00,76.20,4.993,14,2.995,80,4.226,06,26%,42%,1.53%,2.54%,2.31%,55.51%,55.51%,0,1.80%,-15.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/1/2022,3.526,00,,,,,,,,,,2.16%,3.526,00,76.20,4.993,14,2.995,80,4.226,06,27%,42%,1.53%,2.54%,2.31%,55.42%,55.42%,0,1.80%,-15.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/4/2022,3.518,00,,,,,,,,,,2.17%,3.518,00,76.20,4.993,14,2.995,80,4.226,06,26%,42%,1.53%,2.54%,2.32%,55.77%,55.77%,0,1.80%,-15.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/5/2022,3.578,00,,,,,,,,,,2.13%,3.578,00,76.20,4.993,14,2.995,80,4.226,06,29%,40%,1.53%,2.54%,2.28%,53.16%,53.16%,0,1.80%,-13.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/6/2022,3.602,00,,,,,,,,,,2.12%,3.602,00,76.20,4.993,14,2.995,80,4.226,06,30%,39%,1.53%,2.54%,2.26%,52.14%,52.14%,0,1.80%,-13.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/7/2022,3.674,00,,,,,,,,,,2.07%,3.674,00,76.20,4.993,14,2.995,80,4.226,06,34%,36%,1.53%,2.54%,2.22%,49.16%,49.16%,0,1.80%,-11.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/8/2022,3.748,00,,,,,,,,,,2.03%,3.748,00,76.20,4.993,14,2.995,80,4.226,06,38%,33%,1.53%,2.54%,2.17%,46.21%,46.21%,0,1.80%,-9.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/11/2022,3.706,00,,,,,,,,,,2.06%,3.706,00,76.20,4.993,14,2.995,80,4.226,06,36%,35%,1.53%,2.54%,2.20%,47.87%,47.87%,0,1.80%,-10.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/12/2022,3.630,00,,,,,,,,,,2.10%,3.630,00,76.20,4.993,14,2.995,80,4.226,06,32%,38%,1.53%,2.54%,2.25%,50.96%,50.96%,0,1.80%,-12.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/13/2022,3.620,00,,,,,,,,,,2.10%,3.620,00,76.20,4.993,14,2.995,80,4.226,06,31%,38%,1.53%,2.54%,2.25%,51.38%,51.38%,0,1.80%,-12.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/14/2022,3.616,00,,,,,,,,,,2.11%,3.616,00,76.20,4.993,14,2.995,80,4.226,06,31%,38%,1.53%,2.54%,2.25%,51.55%,51.55%,0,1.80%,-12.83%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/19/2022,3.558,00,,,,,,,,,,2.14%,3.558,00,76.20,4.993,14,2.995,80,4.226,06,28%,40%,1.53%,2.54%,2.29%,54.02%,54.02%,0,1.80%,-14.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/20/2022,3.582,00,,,,,,,,,,2.13%,3.582,00,76.20,4.993,14,2.995,80,4.226,06,29%,39%,1.53%,2.54%,2.28%,52.99%,52.99%,0,1.80%,-13.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/21/2022,3.562,00,,,,,,,,,,2.14%,3.562,00,76.20,4.993,14,2.995,80,4.226,06,28%,40%,1.53%,2.54%,2.29%,53.85%,53.85%,0,1.80%,-14.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/22/2022,3.522,00,,,,,,,,,,2.16%,3.522,00,76.20,4.993,14,2.995,80,4.226,06,26%,42%,1.53%,2.54%,2.31%,55.59%,55.59%,0,1.80%,-15.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/25/2022,3.496,00,,,,,,,,,,2.18%,3.496,00,76.20,4.993,14,2.995,80,4.226,06,25%,43%,1.53%,2.54%,2.33%,56.75%,56.75%,0,1.80%,-15.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/26/2022,3.460,00,,,,,,,,,,2.20%,3.460,00,76.20,4.993,14,2.995,80,4.226,06,23%,44%,1.53%,2.54%,2.36%,58.38%,58.38%,0,1.80%,-16.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/27/2022,3.452,00,,,,,,,,,,2.21%,3.452,00,76.20,4.993,14,2.995,80,4.226,06,23%,45%,1.53%,2.54%,2.36%,58.75%,58.75%,0,1.80%,-16.78%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/28/2022,3.442,00,,,,,,,,,,2.21%,3.442,00,76.20,4.993,14,2.995,80,4.226,06,22%,45%,1.53%,2.54%,2.37%,59.21%,59.21%,0,1.80%,-17.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,4/29/2022,3.178,00,,,,,,,,,,2.40%,3.178,00,76.20,4.993,14,2.995,80,4.226,06,9%,57%,1.53%,2.54%,2.56%,72.44%,72.44%,0,1.80%,-23.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/2/2022,,,,,,,,,,,2.40%,3.178,00,76.20,4.993,14,2.995,80,4.226,06,9%,57%,1.53%,2.54%,2.56%,72.44%,72.44%,0,1.80%,-23.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/3/2022,3.138,00,,,,,,,,,,2.43%,3.138,00,76.20,4.993,14,2.995,80,4.226,06,7%,59%,1.53%,2.54%,2.60%,74.63%,74.63%,0,1.80%,-24.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/4/2022,3.084,00,,,,,,,,,,2.47%,3.084,00,76.20,4.993,14,2.995,80,4.226,06,4%,62%,1.53%,2.54%,2.64%,77.69%,77.69%,0,1.80%,-25.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/5/2022,3.100,00,,,,,,,,,,2.46%,3.100,00,76.20,4.993,14,2.995,80,4.226,06,5%,61%,1.53%,2.54%,2.63%,76.77%,76.77%,0,1.80%,-25.27%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/6/2022,3.028,00,,,,,,,,,,2.52%,3.028,00,76.20,4.993,14,2.995,80,4.226,06,2%,65%,1.53%,2.54%,2.69%,80.98%,80.98%,0,1.80%,-27.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/9/2022,2.980,00,,,,,,,,,,2.56%,2.980,00,76.20,4.993,14,2.995,80,4.226,06,-1%,68%,1.53%,2.54%,2.73%,83.89%,83.89%,0,1.80%,-28.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/10/2022,3.044,00,,,,,,,,,,2.50%,3.044,00,76.20,4.993,14,2.995,80,4.226,06,2%,64%,1.53%,2.54%,2.68%,80.03%,80.03%,0,1.80%,-26.62%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/11/2022,3.086,00,,,,,,,,,,2.47%,3.086,00,76.20,4.993,14,2.995,80,4.226,06,5%,62%,1.53%,2.54%,2.64%,77.58%,77.58%,0,1.80%,-25.60%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/12/2022,3.018,00,,,,,,,,,,2.52%,3.018,00,76.20,4.993,14,2.995,80,4.226,06,1%,65%,1.53%,2.54%,2.70%,81.58%,81.58%,0,1.80%,-27.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/13/2022,3.112,00,,,,,,,,,,2.45%,3.112,00,76.20,4.993,14,2.995,80,4.226,06,6%,60%,1.53%,2.54%,2.62%,76.09%,76.09%,0,1.80%,-24.98%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/16/2022,3.106,00,,,,,,,,,,2.45%,3.106,00,76.20,4.993,14,2.995,80,4.226,06,6%,61%,1.53%,2.54%,2.62%,76.43%,76.43%,0,1.80%,-25.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/17/2022,3.104,00,,,,,,,,,,2.45%,3.104,00,76.20,4.993,14,2.995,80,4.226,06,5%,61%,1.53%,2.54%,2.63%,76.55%,76.55%,0,1.80%,-25.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/18/2022,3.036,00,,,,,,,,,,2.51%,3.036,00,76.20,4.993,14,2.995,80,4.226,06,2%,64%,1.53%,2.54%,2.68%,80.50%,80.50%,0,1.80%,-26.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/19/2022,3.054,00,,,,,,,,,,2.50%,3.054,00,76.20,4.993,14,2.995,80,4.226,06,3%,63%,1.53%,2.54%,2.67%,79.44%,79.44%,0,1.80%,-26.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/20/2022,3.088,00,,,,,,,,,,2.47%,3.088,00,76.20,4.993,14,2.995,80,4.226,06,5%,62%,1.53%,2.54%,2.64%,77.46%,77.46%,0,1.80%,-25.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/23/2022,3.158,00,,,,,,,,,,2.41%,3.158,00,76.20,4.993,14,2.995,80,4.226,06,8%,58%,1.53%,2.54%,2.58%,73.53%,73.53%,0,1.80%,-23.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/24/2022,3.134,00,,,,,,,,,,2.43%,3.134,00,76.20,4.993,14,2.995,80,4.226,06,7%,59%,1.53%,2.54%,2.60%,74.86%,74.86%,0,1.80%,-24.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/25/2022,2.994,00,,,,,,,,,,2.55%,2.994,00,76.20,4.993,14,2.995,80,4.226,06,0%,67%,1.53%,2.54%,2.72%,83.03%,83.03%,0,1.80%,-27.82%,,,,,,,,,,,,
